date,ranking
2019-04-28,"['QCOM', 'LEA', 'F', 'TSLA', 'PCG', 'INTC', 'CNC', 'DIS', 'DAL', 'AMD', 'ABC', 'UPS', 'NOW', 'UAL', 'CI', 'LLY', 'JPM', 'AAL', 'KR', 'TGT', 'MO', 'UNH', 'BSX', 'LNG', 'CAT', 'ET', 'FB', 'EA', 'GE', 'C', 'MS', 'NTRS', 'PFE', 'AAPL', 'MGM', 'BAC', 'BMY', 'CE', 'T', 'EBAY', 'MSCI', 'PNC', 'WY', 'DFS', 'CVX', 'CVS', 'PM', 'CRM', 'FE', 'GS', 'ABBV', 'JNJ', 'GM', 'MAR', 'GIS', 'HD', 'DE', 'PSA', 'OKE', 'LUV', 'POOL', 'RF', 'AXP', 'COO', 'XOM', 'PG', 'CME', 'VZ', 'IP', 'CAR', 'AIG', 'SBUX', 'WFC', 'GOOG', 'WMT', 'ADP', 'AMZN', 'ICE', 'MSFT', 'CMS', 'IBM', 'TSN', 'NFLX', 'FOX', 'CMCSA', 'DUK', 'GD', 'IT', 'V', 'KO', 'MCD', 'MA']"
2019-05-05,"['QCOM', 'PCG', 'GE', 'UNH', 'DIS', 'TSLA', 'MGM', 'ABC', 'BX', 'F', 'PFE', 'MSCI', 'NFLX', 'CI', 'LEA', 'FE', 'WFC', 'GOOG', 'DD', 'BMY', 'CVX', 'AMD', 'LLY', 'KR', 'MO', 'OKE', 'MS', 'BK', 'MSFT', 'PG', 'XOM', 'GS', 'NKE', 'INTC', 'UPS', 'T', 'BAC', 'DAL', 'AAPL', 'RF', 'JPM', 'FB', 'ET', 'BSX', 'AMZN', 'C', 'FOX', 'CVS', 'LNG', 'KKR', 'CME', 'DE', 'ICE', 'CMCSA', 'CBOE', 'HON', 'GIS', 'ADP', 'VZ', 'CRM', 'PM', 'TSN', 'POOL', 'MA', 'HD', 'DFS', 'CSCO', 'ABT', 'DUK', 'WMT', 'GM', 'NTRS', 'IT', 'KO', 'USB', 'CMS', 'UAL', 'CE', 'IP', 'SBUX', 'IBM', 'MCD', 'PSA', 'CAT', 'MAR', 'COO']"
2019-05-12,"['QCOM', 'PCG', 'INTC', 'CNC', 'DD', 'BK', 'GE', 'CI', 'IP', 'BSX', 'EA', 'CAR', 'ABT', 'COO', 'ABC', 'PFE', 'FB', 'LNG', 'CVS', 'NFLX', 'IT', 'BX', 'AAPL', 'NOW', 'UPS', 'DE', 'TSLA', 'RF', 'NTRS', 'MS', 'CE', 'JNJ', 'LEA', 'MAR', 'MO', 'F', 'IBM', 'AMZN', 'CRM', 'AIG', 'CAT', 'ICE', 'CSCO', 'MSCI', 'DUK', 'MGM', 'UAL', 'VZ', 'NKE', 'JPM', 'USB', 'C', 'ADP', 'HON', 'POOL', 'PNC', 'GS', 'MSFT', 'DAL', 'PSA', 'BAC', 'TSN', 'PM', 'HD', 'GM', 'FOX', 'ET', 'GOOG', 'XOM', 'CMS', 'T', 'CME', 'KKR', 'WFC', 'AMD', 'GD', 'NDAQ', 'PG', 'UNH', 'KO', 'ORCL', 'CMCSA', 'DIS', 'MCD', 'V', 'CVX', 'WMT', 'MA', 'SBUX']"
2019-05-19,"['TSLA', 'INTC', 'DE', 'LEA', 'TGT', 'AAPL', 'UPS', 'F', 'AAL', 'CNC', 'QCOM', 'WFC', 'T', 'NTRS', 'FE', 'CI', 'MGM', 'BX', 'FB', 'NKE', 'GE', 'MS', 'GM', 'C', 'RF', 'PSA', 'CRM', 'UAL', 'BSX', 'MSFT', 'GS', 'NFLX', 'BAC', 'AMZN', 'MO', 'MSCI', 'HD', 'DAL', 'XOM', 'ET', 'DIS', 'ICE', 'COO', 'NDAQ', 'CVS', 'ABC', 'UNH', 'GOOG', 'VZ', 'IBM', 'JPM', 'CE', 'WMT', 'ABT', 'KO', 'EA', 'CVX', 'FOX', 'IP', 'AXP', 'CSCO', 'PG', 'KKR', 'CMCSA', 'MAR', 'AMD', 'CME', 'LUV', 'TSN', 'LNG', 'BMY', 'OKE', 'CMS', 'MCD', 'USB', 'IT', 'POOL', 'GIS', 'JNJ', 'MA', 'ADP', 'DUK', 'SBUX', 'V', 'CBOE', 'PM']"
2019-05-26,"['TSLA', 'QCOM', 'PCG', 'CAR', 'TGT', 'DE', 'GOOG', 'MGM', 'GE', 'DD', 'AAPL', 'MAR', 'CI', 'MS', 'EA', 'GM', 'BMY', 'LNG', 'PG', 'XOM', 'NKE', 'BLK', 'TSN', 'AIG', 'IP', 'NTRS', 'MSCI', 'CSCO', 'DIS', 'UPS', 'CE', 'CVS', 'UAL', 'POOL', 'F', 'CRM', 'FB', 'RF', 'ET', 'MSFT', 'ABC', 'NFLX', 'AMZN', 'CME', 'FE', 'BAC', 'AMD', 'DAL', 'COO', 'HD', 'FOX', 'IBM', 'LUV', 'ICE', 'GS', 'KKR', 'JPM', 'PSA', 'NDAQ', 'ABBV', 'CNC', 'MO', 'IT', 'ABT', 'BSX', 'VZ', 'WFC', 'T', 'CBOE', 'WMT', 'USB', 'CVX', 'DUK', 'MA', 'CMS', 'MCD', 'GIS', 'BX', 'KO']"
2019-06-02,"['TSLA', 'QCOM', 'AAPL', 'ET', 'INTC', 'DE', 'BK', 'BLK', 'TSN', 'FB', 'MS', 'FDX', 'GS', 'PM', 'JNJ', 'BAC', 'C', 'NFLX', 'GE', 'VZ', 'PG', 'MAR', 'RF', 'GM', 'WFC', 'MO', 'AMZN', 'JPM', 'ABC', 'KKR', 'CSCO', 'TGT', 'EBAY', 'GOOG', 'IBM', 'GIS', 'DFS', 'XOM', 'IT', 'CVX', 'CNC', 'AMD', 'T', 'LNG', 'MSCI', 'FOX', 'IP', 'BMY', 'CME', 'BSX', 'USB', 'F', 'ABT', 'CRM', 'DIS', 'HD', 'ICE', 'NOW', 'MSFT', 'NDAQ', 'PSA', 'KO', 'EA', 'WMT', 'COO', 'MA']"
2019-06-09,"['PCG', 'TSLA', 'DE', 'AMD', 'LEA', 'QCOM', 'AAPL', 'FB', 'MS', 'GOOG', 'BAC', 'BLK', 'CE', 'CRM', 'GM', 'NTRS', 'DD', 'UAL', 'BX', 'TSN', 'TGT', 'C', 'NFLX', 'CVS', 'FDX', 'AMZN', 'GD', 'LNG', 'NDAQ', 'XOM', 'CSCO', 'IP', 'CI', 'DFS', 'GE', 'MSCI', 'GS', 'JPM', 'T', 'FE', 'ORCL', 'CNC', 'ABT', 'F', 'VZ', 'INTC', 'BSX', 'FOX', 'PM', 'EA', 'DIS', 'CME', 'GIS', 'WFC', 'AXP', 'UPS', 'NOW', 'ET', 'MAR', 'MO', 'ADP', 'RF', 'MSFT', 'USB', 'ABC', 'COO', 'HD', 'MA', 'POOL', 'IBM', 'PFE', 'CMCSA', 'KO', 'ICE', 'PSA', 'BMY', 'CMS', 'IT', 'CBOE', 'AIG', 'WMT']"
2019-06-16,"['QCOM', 'AMD', 'PCG', 'TSLA', 'TGT', 'LEA', 'GE', 'LNG', 'AAPL', 'OKE', 'CRM', 'IP', 'GOOG', 'FB', 'EA', 'FOX', 'GM', 'MAR', 'AMZN', 'BSX', 'COO', 'MS', 'ABC', 'NTRS', 'MGM', 'CI', 'XOM', 'CE', 'CSCO', 'SBUX', 'ORCL', 'ET', 'MSCI', 'LLY', 'MA', 'NFLX', 'CME', 'DD', 'RF', 'KKR', 'DE', 'CBOE', 'BMY', 'NDAQ', 'GD', 'GS', 'UAL', 'UPS', 'CMCSA', 'DIS', 'PNC', 'WFC', 'TSN', 'VZ', 'BAC', 'WMT', 'MSFT', 'HD', 'PSA', 'IBM', 'PG', 'ICE', 'V', 'IT', 'CNC', 'POOL', 'AXP', 'CVS', 'DUK', 'MO', 'INTC', 'DFS', 'JPM', 'SO', 'BLK', 'ABT', 'USB', 'MCD', 'CMS', 'FE', 'JNJ', 'C', 'T']"
2019-06-23,"['PCG', 'AAL', 'MS', 'BX', 'VZ', 'PM', 'TSN', 'ET', 'KKR', 'KR', 'LUV', 'MO', 'GIS', 'NFLX', 'UAL', 'AMD', 'GM', 'NKE', 'DD', 'BAC', 'CE', 'NTRS', 'TSLA', 'KEY', 'GS', 'DAL', 'FOX', 'XOM', 'T', 'C', 'GOOG', 'ABC', 'PG', 'UPS', 'DE', 'IBM', 'FDX', 'AAPL', 'MGM', 'CRM', 'CVX', 'JPM', 'BMY', 'AMZN', 'ORCL', 'WFC', 'WMT', 'TGT', 'CNC', 'MSFT', 'PSA', 'USB', 'FE', 'UNH', 'GD', 'MSCI', 'CAT', 'DIS', 'COO', 'GE', 'CME', 'LNG', 'CMS', 'HD', 'FB', 'IP', 'CVS', 'HON', 'RF', 'IT', 'INTC', 'ABT', 'EBAY', 'ICE', 'MAR', 'KO', 'PFE', 'BSX', 'MA']"
2019-06-30,"['PCG', 'AMD', 'TSLA', 'CNC', 'AAL', 'AAPL', 'MSCI', 'KR', 'BX', 'DD', 'CSCO', 'GOOG', 'LEA', 'BMY', 'TSN', 'SBUX', 'XOM', 'DE', 'BLK', 'GM', 'FE', 'MSFT', 'UAL', 'NKE', 'ABBV', 'GIS', 'CVX', 'MO', 'ET', 'FB', 'IT', 'CAT', 'EA', 'FOX', 'IBM', 'POOL', 'ORCL', 'MGM', 'TGT', 'NDAQ', 'CRM', 'ABC', 'PG', 'CME', 'UPS', 'AMZN', 'FDX', 'NFLX', 'JNJ', 'LNG', 'EBAY', 'ABT', 'WMT', 'GE', 'OKE', 'PNC', 'CMS', 'BSX', 'HD', 'UNH', 'BK', 'DAL', 'MS', 'IP', 'BAC', 'CVS', 'GS', 'ADP', 'CMCSA', 'INTC', 'CE', 'AIG', 'T', 'KO', 'COO', 'ICE', 'MAR', 'NTRS', 'MA', 'VZ', 'F', 'DUK', 'C', 'PM', 'DIS', 'MCD', 'USB', 'V', 'RF', 'PSA', 'PFE', 'JPM', 'WFC']"
2019-07-07,"['PCG', 'NFLX', 'CRM', 'AMD', 'CME', 'FB', 'AMZN', 'MSCI', 'IP', 'DE', 'CE', 'GOOG', 'LNG', 'BMY', 'ICE', 'ABBV', 'AAL', 'GM', 'ET', 'IT', 'MO', 'C', 'ADP', 'COO', 'AAPL', 'MA', 'FOX', 'CSCO', 'GD', 'VZ', 'HD', 'MSFT', 'GS', 'FDX', 'GE', 'RF', 'GIS', 'BAC', 'CMS', 'DIS', 'DD', 'INTC', 'WMT', 'BLK', 'JPM', 'WFC', 'NKE', 'PM', 'ABC', 'KKR', 'MS', 'IBM', 'T', 'KO', 'DAL', 'FE', 'NTRS']"
2019-07-14,"['FB', 'CNC', 'NFLX', 'MO', 'AMD', 'QCOM', 'CI', 'ABBV', 'MS', 'DE', 'GOOG', 'UNH', 'AAL', 'POOL', 'FE', 'TSLA', 'ET', 'AAPL', 'LLY', 'OKE', 'ORCL', 'BX', 'LNG', 'BLK', 'BK', 'NTRS', 'PM', 'XOM', 'MSCI', 'JNJ', 'MAR', 'COO', 'INTC', 'CSCO', 'LUV', 'FDX', 'DD', 'CRM', 'MGM', 'PNC', 'KEY', 'FOX', 'ICE', 'IP', 'NKE', 'CE', 'LEA', 'PFE', 'GS', 'DIS', 'UPS', 'CVS', 'WFC', 'BSX', 'GM', 'EBAY', 'VZ', 'AXP', 'IT', 'KKR', 'AMZN', 'UAL', 'NDAQ', 'RF', 'EA', 'DFS', 'ABT', 'CMCSA', 'T', 'ADP', 'USB', 'CMS', 'GE', 'MSFT', 'TGT', 'SO', 'DAL', 'DUK', 'CVX', 'MCD', 'HD', 'IBM', 'MA', 'GIS', 'C', 'CME', 'ABC', 'JPM', 'SBUX', 'BAC', 'PG', 'F']"
2019-07-21,"['PCG', 'NFLX', 'ABBV', 'CI', 'BMY', 'CNC', 'PM', 'FB', 'EA', 'UNH', 'AMD', 'GOOG', 'NDAQ', 'IT', 'KKR', 'CVS', 'DAL', 'JNJ', 'AAPL', 'TSLA', 'CMCSA', 'ABC', 'QCOM', 'GS', 'PSA', 'HD', 'LEA', 'DIS', 'AMZN', 'AAL', 'OKE', 'MSCI', 'MA', 'ET', 'LNG', 'GIS', 'FE', 'CRM', 'MSFT', 'T', 'KR', 'FDX', 'LUV', 'CMS', 'KEY', 'MAR', 'ORCL', 'CME', 'MS', 'UAL', 'KO', 'GE', 'AXP', 'UPS', 'BAC', 'BX', 'DD', 'ICE', 'INTC', 'PNC', 'VZ', 'BSX', 'IBM', 'WFC', 'C', 'EBAY', 'GM', 'HON', 'IP', 'JPM', 'SBUX', 'POOL', 'MGM', 'COO', 'WMT', 'V', 'TGT', 'CAR', 'USB', 'NTRS', 'DFS', 'MCD', 'ABT', 'BK', 'CVX', 'RF', 'BLK', 'DE', 'CE', 'MO']"
2019-07-28,"['TSLA', 'PCG', 'UPS', 'GOOG', 'FB', 'DFS', 'KKR', 'AAPL', 'BX', 'ET', 'WFC', 'AMD', 'AAL', 'NFLX', 'DD', 'LEA', 'RF', 'NDAQ', 'SBUX', 'F', 'NOW', 'GE', 'JNJ', 'MSFT', 'FE', 'BK', 'AMZN', 'LLY', 'KEY', 'CVX', 'NTRS', 'ABC', 'UAL', 'KO', 'IT', 'CNC', 'JPM', 'IBM', 'OKE', 'CME', 'BMY', 'DAL', 'T', 'CAT', 'MSCI', 'C', 'GIS', 'ICE', 'QCOM', 'LUV', 'WY', 'BSX', 'ABBV', 'FDX', 'TGT', 'DIS', 'PSA', 'MO', 'GS', 'LNG', 'INTC', 'DE', 'UNH', 'CVS', 'HON', 'USB', 'XOM', 'DUK', 'BAC', 'PNC', 'MA', 'V', 'FOX', 'PG', 'GD', 'HD', 'CMCSA', 'MS', 'CMS', 'ADP', 'POOL', 'MAR', 'KR', 'CRM', 'GM', 'ABT', 'VZ', 'MCD', 'WMT', 'COO', 'IP', 'PFE', 'EBAY']"
2019-08-04,"['IT', 'AMD', 'PCG', 'UPS', 'PFE', 'NFLX', 'IP', 'NTRS', 'BX', 'GOOG', 'CI', 'CRM', 'KKR', 'SBUX', 'LEA', 'FDX', 'INTC', 'MSCI', 'NOW', 'POOL', 'JNJ', 'FB', 'QCOM', 'DAL', 'ET', 'GS', 'CNC', 'DE', 'BK', 'MA', 'MS', 'F', 'MGM', 'ABBV', 'DD', 'NKE', 'IBM', 'RF', 'LNG', 'USB', 'AIG', 'AMZN', 'BMY', 'XOM', 'ABC', 'GE', 'C', 'PM', 'TSLA', 'WFC', 'CE', 'UAL', 'ABT', 'LUV', 'CSCO', 'JPM', 'AAPL', 'COO', 'CAR', 'MO', 'CMCSA', 'CVX', 'PG', 'MAR', 'CVS', 'BAC', 'MSFT', 'VZ', 'CME', 'PNC', 'KO', 'HD', 'GIS', 'ADP', 'V', 'GM', 'WMT', 'KR', 'EBAY', 'EA', 'FOX', 'DIS', 'ICE', 'BSX', 'CMS', 'PSA', 'FE', 'MCD', 'T']"
2019-08-11,"['NFLX', 'AMD', 'PCG', 'IT', 'TSN', 'CAR', 'ABC', 'EA', 'GE', 'LEA', 'NOW', 'UPS', 'IBM', 'FB', 'KKR', 'AMZN', 'MSCI', 'OKE', 'LNG', 'AAL', 'DIS', 'NKE', 'ET', 'WFC', 'MO', 'CVS', 'AAPL', 'USB', 'ABBV', 'IP', 'INTC', 'CMCSA', 'WMT', 'MAR', 'QCOM', 'CNC', 'MS', 'CRM', 'AXP', 'CME', 'ABT', 'CSCO', 'FOX', 'HD', 'DE', 'POOL', 'MSFT', 'C', 'JPM', 'MA', 'PSA', 'BAC', 'NTRS', 'BMY', 'ICE', 'FE', 'GOOG', 'ADP', 'GS', 'FDX', 'VZ', 'T', 'DUK', 'EBAY', 'GM', 'GD', 'PG', 'MCD', 'COO', 'CMS', 'BSX']"
2019-08-18,"['TSLA', 'PCG', 'AAL', 'IT', 'DFS', 'CSCO', 'UPS', 'NTRS', 'PFE', 'AMD', 'LEA', 'CI', 'GE', 'KKR', 'CAT', 'WFC', 'PG', 'GOOG', 'IP', 'ET', 'UAL', 'WY', 'DE', 'NFLX', 'MSCI', 'LNG', 'BLK', 'BMY', 'MS', 'BAC', 'AMZN', 'C', 'TGT', 'AAPL', 'GM', 'CVX', 'RF', 'CNC', 'USB', 'IBM', 'DD', 'FDX', 'MAR', 'XOM', 'INTC', 'GS', 'FB', 'CRM', 'TSN', 'T', 'FE', 'GD', 'MO', 'NKE', 'ABBV', 'PSA', 'HD', 'CVS', 'CE', 'ABT', 'BSX', 'LUV', 'DIS', 'JPM', 'CME', 'UNH', 'WMT', 'ABC', 'JNJ', 'COO', 'ICE', 'MSFT', 'POOL', 'MCD', 'ADP', 'VZ', 'OKE', 'AXP', 'MA', 'CMS', 'GIS']"
2019-08-25,"['PCG', 'IT', 'TGT', 'AMD', 'GE', 'LEA', 'MSCI', 'CSCO', 'KKR', 'CRM', 'MS', 'NOW', 'DE', 'NTRS', 'AMZN', 'BAC', 'CNC', 'FB', 'FDX', 'NKE', 'WFC', 'INTC', 'IP', 'NFLX', 'UAL', 'GS', 'MGM', 'ET', 'COO', 'HON', 'GOOG', 'QCOM', 'KO', 'FOX', 'DD', 'AXP', 'TSN', 'WY', 'WMT', 'IBM', 'DIS', 'JPM', 'PNC', 'MAR', 'GD', 'RF', 'PM', 'CE', 'HD', 'F', 'ABC', 'LNG', 'MSFT', 'USB', 'AAPL', 'MA', 'CMCSA', 'TSLA', 'VZ', 'GM', 'SBUX', 'UPS', 'ABBV', 'EA', 'MO', 'ABT', 'CVS', 'POOL', 'PSA', 'PG', 'BMY', 'CME', 'GIS', 'MCD', 'BSX', 'T', 'CMS', 'KR', 'FE', 'ICE']"
2019-09-01,"['CAR', 'GE', 'TGT', 'LEA', 'AMD', 'RF', 'IP', 'BAC', 'PM', 'PFE', 'PNC', 'CAT', 'USB', 'DE', 'TSN', 'ORCL', 'MS', 'NFLX', 'UPS', 'NTRS', 'MO', 'JPM', 'IBM', 'FOX', 'WFC', 'GS', 'FB', 'AAL', 'TSLA', 'CSCO', 'GOOG', 'C', 'DAL', 'UNH', 'NKE', 'QCOM', 'CVS', 'BK', 'AMZN', 'CI', 'AAPL', 'ABT', 'CBOE', 'COO', 'DD', 'XOM', 'ABC', 'CME', 'GM', 'LNG', 'NDAQ', 'MAR', 'ET', 'BMY', 'ADP', 'DIS', 'MSFT', 'KR', 'CMCSA', 'MSCI', 'IT', 'MGM', 'AXP', 'SBUX', 'CRM', 'WMT', 'MA', 'BX', 'JNJ', 'NOW', 'MCD', 'BSX', 'CE', 'HD', 'KO', 'ICE', 'ABBV', 'LUV', 'FE', 'KKR', 'DUK', 'CMS', 'PSA', 'PG', 'OKE', 'F', 'VZ', 'GIS', 'T']"
2019-09-08,"['PCG', 'CSCO', 'TGT', 'AAL', 'AMD', 'GE', 'GM', 'HD', 'FOX', 'PM', 'F', 'LEA', 'TSLA', 'WFC', 'RF', 'LNG', 'UAL', 'ET', 'TSN', 'PNC', 'BAC', 'MAR', 'INTC', 'MS', 'COO', 'CVX', 'C', 'GOOG', 'CRM', 'WMT', 'FE', 'DIS', 'FB', 'NFLX', 'AMZN', 'MGM', 'DE', 'MSCI', 'BSX', 'CNC', 'NKE', 'GS', 'MO', 'GIS', 'JPM', 'CVS', 'AAPL', 'NTRS', 'KR', 'CME', 'ADP', 'JNJ', 'ICE', 'IP', 'EBAY', 'MSFT', 'PG', 'CMS', 'BMY', 'ABBV', 'DUK', 'USB', 'IBM', 'IT', 'VZ', 'MA', 'UPS']"
2019-09-15,"['PCG', 'TGT', 'CAR', 'GE', 'PG', 'HON', 'NTRS', 'LEA', 'INTC', 'FOX', 'PM', 'NKE', 'CNC', 'LUV', 'MA', 'POOL', 'ABC', 'C', 'CAT', 'IBM', 'KKR', 'TSLA', 'PNC', 'NFLX', 'EBAY', 'BSX', 'V', 'SBUX', 'MSCI', 'FB', 'RF', 'ABT', 'COO', 'MS', 'DAL', 'CI', 'AMD', 'FDX', 'GOOG', 'CME', 'GM', 'JPM', 'ORCL', 'NDAQ', 'MCD', 'DIS', 'DD', 'OKE', 'PSA', 'MO', 'BAC', 'HD', 'MSFT', 'NOW', 'GS', 'AMZN', 'GIS', 'IP', 'ICE', 'DE', 'TSN', 'LNG', 'F', 'CMCSA', 'CMS', 'XOM', 'BX', 'MAR', 'ET', 'IT', 'WY', 'MGM', 'GD', 'T', 'EA', 'KO', 'AAPL', 'USB', 'CRM', 'CSCO', 'VZ', 'WFC', 'BMY', 'CVS', 'SO', 'FE', 'ABBV', 'DUK']"
2019-09-22,"['LEA', 'FDX', 'CAT', 'NTRS', 'FB', 'RF', 'PCG', 'MS', 'GE', 'WFC', 'IP', 'BAC', 'KEY', 'FOX', 'MO', 'CE', 'CAR', 'UPS', 'HD', 'MAR', 'JPM', 'COO', 'NFLX', 'GS', 'ET', 'DAL', 'KR', 'PNC', 'DIS', 'C', 'IBM', 'GM', 'NKE', 'DE', 'AMD', 'OKE', 'DD', 'FE', 'LNG', 'AIG', 'BMY', 'TSN', 'ADP', 'AAPL', 'WY', 'WMT', 'GOOG', 'V', 'BX', 'CME', 'KKR', 'EBAY', 'SBUX', 'MSCI', 'CMCSA', 'CBOE', 'T', 'USB', 'XOM', 'KO', 'PG', 'PSA', 'CMS', 'AMZN', 'CRM', 'CNC', 'DUK', 'MSFT', 'MA', 'SO', 'ICE', 'CSCO', 'CI', 'HON', 'VZ', 'ORCL', 'GIS', 'CVS', 'MGM', 'NDAQ', 'ABC', 'IT', 'POOL', 'ABBV', 'JNJ']"
2019-09-29,"['PCG', 'PG', 'CAR', 'TSN', 'LNG', 'GE', 'KKR', 'COO', 'AIG', 'ET', 'BK', 'CNC', 'CRM', 'CI', 'AMD', 'MSCI', 'INTC', 'NFLX', 'CMCSA', 'GM', 'SBUX', 'ABC', 'AAL', 'BSX', 'EA', 'PM', 'NKE', 'T', 'FE', 'LEA', 'EBAY', 'FB', 'MAR', 'MGM', 'JPM', 'IT', 'CME', 'FDX', 'MA', 'CVX', 'UAL', 'OKE', 'AMZN', 'BAC', 'CE', 'PSA', 'PNC', 'POOL', 'TSLA', 'ADP', 'FOX', 'CVS', 'MO', 'ABBV', 'C', 'GD', 'DIS', 'RF', 'NTRS', 'ABT', 'ORCL', 'KR', 'IBM', 'HON', 'KEY', 'AAPL', 'WY', 'MS', 'LLY', 'GS', 'GOOG', 'MCD', 'LUV', 'HD', 'XOM', 'V', 'ICE', 'CMS', 'DD', 'MSFT', 'WFC', 'DAL', 'F', 'USB', 'BMY', 'VZ', 'IP', 'DE']"
2019-10-06,"['CAR', 'ADP', 'CME', 'FDX', 'BK', 'ET', 'NTRS', 'PG', 'POOL', 'MSCI', 'GM', 'IP', 'NOW', 'PCG', 'SBUX', 'LEA', 'MS', 'MAR', 'GE', 'BX', 'MA', 'KEY', 'WFC', 'OKE', 'BAC', 'GS', 'MCD', 'TSLA', 'PSA', 'LUV', 'MO', 'DAL', 'ABC', 'F', 'ICE', 'KKR', 'V', 'DD', 'FOX', 'JPM', 'C', 'JNJ', 'LNG', 'AMZN', 'DIS', 'NFLX', 'AIG', 'USB', 'MGM', 'GIS', 'CVS', 'FB', 'DFS', 'EBAY', 'T', 'MSFT', 'DE', 'ABBV', 'XOM', 'CMS', 'FE', 'KO', 'AAPL', 'AMD', 'NKE', 'HD', 'COO', 'IT', 'UPS', 'GOOG', 'INTC', 'ORCL', 'CMCSA', 'WMT', 'SO', 'CRM', 'IBM', 'VZ', 'DUK']"
2019-10-13,"['PCG', 'FDX', 'PG', 'LEA', 'AAL', 'NFLX', 'CAT', 'FOX', 'OKE', 'TSLA', 'ET', 'GM', 'IP', 'BSX', 'JNJ', 'MAR', 'PM', 'UAL', 'GS', 'NTRS', 'BX', 'DAL', 'MS', 'DIS', 'LUV', 'DD', 'MSCI', 'AMZN', 'GE', 'KKR', 'HD', 'FE', 'CSCO', 'EBAY', 'GD', 'LLY', 'NOW', 'KR', 'SBUX', 'MO', 'FB', 'C', 'RF', 'AAPL', 'BLK', 'TSN', 'QCOM', 'COO', 'ABC', 'GOOG', 'MGM', 'ABT', 'BAC', 'UPS', 'CVS', 'AMD', 'LNG', 'ORCL', 'USB', 'CMS', 'NKE', 'CNC', 'T', 'INTC', 'JPM', 'UNH', 'IBM', 'EA', 'HON', 'MA', 'CME', 'NDAQ', 'CMCSA', 'CRM', 'POOL', 'KO', 'BK', 'MCD', 'XOM', 'VZ', 'IT', 'ICE', 'WMT', 'MSFT', 'ABBV', 'TGT', 'DE', 'WFC', 'GIS', 'PSA', 'PNC']"
2019-10-20,"['PCG', 'CI', 'UNH', 'BSX', 'FB', 'KKR', 'CNC', 'ABC', 'LNG', 'BX', 'COO', 'GM', 'ET', 'CVS', 'DD', 'JNJ', 'LLY', 'MSCI', 'AMD', 'DAL', 'CVX', 'MGM', 'IBM', 'PM', 'AMZN', 'CRM', 'GE', 'MAR', 'CSCO', 'NFLX', 'F', 'CMCSA', 'EA', 'ORCL', 'NKE', 'TSN', 'UPS', 'AAL', 'AAPL', 'DIS', 'GOOG', 'GS', 'GD', 'FDX', 'BAC', 'INTC', 'WFC', 'MS', 'AIG', 'PG', 'IT', 'MA', 'XOM', 'TSLA', 'MSFT', 'PSA', 'FOX', 'BMY', 'SBUX', 'ABT', 'PFE', 'NTRS', 'T', 'HON', 'ABBV', 'KEY', 'ADP', 'USB', 'WY', 'VZ', 'LUV', 'HD', 'GIS', 'CAT', 'LEA', 'RF', 'UAL', 'PNC', 'WMT', 'IP', 'CMS', 'MO', 'C', 'CE', 'FE', 'DE', 'JPM', 'V', 'DUK', 'KO', 'AXP', 'CME', 'ICE']"
2019-10-27,"['PCG', 'TSLA', 'LEA', 'BX', 'KKR', 'GM', 'IP', 'DAL', 'MS', 'AAL', 'KR', 'POOL', 'CAR', 'GE', 'BLK', 'XOM', 'F', 'UAL', 'MCD', 'EBAY', 'UNH', 'NOW', 'ABC', 'GS', 'CME', 'PG', 'NTRS', 'BAC', 'ET', 'TSN', 'AXP', 'INTC', 'DD', 'WFC', 'FOX', 'T', 'LLY', 'AMD', 'COO', 'NKE', 'TGT', 'PSA', 'GD', 'LUV', 'FE', 'WY', 'GIS', 'RF', 'AAPL', 'CI', 'FB', 'MSCI', 'KEY', 'EA', 'VZ', 'OKE', 'CRM', 'HD', 'IBM', 'UPS', 'CVS', 'QCOM', 'CE', 'JNJ', 'ICE', 'MO', 'USB', 'GOOG', 'ORCL', 'NDAQ', 'DUK', 'SO', 'CNC', 'ABT', 'C', 'PM', 'V', 'JPM', 'AMZN', 'KO', 'WMT', 'NFLX', 'CMS', 'MSFT', 'MAR', 'CMCSA', 'DIS', 'DE', 'MA', 'ABBV', 'PNC', 'IT', 'MGM']"
2019-11-03,"['PCG', 'TSLA', 'GE', 'CAR', 'AAL', 'PG', 'LEA', 'CAT', 'MSCI', 'PSA', 'OKE', 'TSN', 'CNC', 'MO', 'AMD', 'MS', 'CME', 'AAPL', 'NTRS', 'FE', 'BAC', 'INTC', 'KR', 'DD', 'IP', 'NFLX', 'MCD', 'ET', 'JNJ', 'HD', 'ABC', 'BX', 'KKR', 'UPS', 'DUK', 'BMY', 'LUV', 'FB', 'CRM', 'ABT', 'GD', 'JPM', 'T', 'EBAY', 'QCOM', 'IBM', 'AMZN', 'LNG', 'ABBV', 'GM', 'TGT', 'IT', 'CBOE', 'MGM', 'WMT', 'CVX', 'CSCO', 'AIG', 'CMCSA', 'CVS', 'C', 'COO', 'V', 'GOOG', 'CMS', 'USB', 'WY', 'SBUX', 'DIS', 'RF', 'NKE', 'FOX', 'CE', 'XOM', 'DE', 'ICE', 'POOL', 'MSFT', 'PNC', 'AXP', 'GS', 'MA', 'WFC', 'MAR', 'F', 'VZ']"
