date,ranking
2019-02-17,"['PCG', 'MO', 'KO', 'NOW', 'CAR', 'FB', 'CI', 'EA', 'EBAY', 'MS', 'CVS', 'PM', 'LEA', 'LUV', 'PFE', 'AMZN', 'AAPL', 'UPS', 'XOM', 'DE', 'BLK', 'VZ', 'IBM', 'DFS', 'AAL', 'UAL', 'AIG', 'T', 'WFC', 'AMD', 'CNC', 'JPM', 'CE', 'CME', 'GS', 'BAC', 'BMY', 'NTRS', 'ET', 'GE', 'V', 'MCD', 'C', 'WY', 'ABC', 'TSLA', 'MAR', 'SBUX', 'WMT', 'MSCI', 'CSCO', 'JNJ', 'DUK', 'MA', 'CMS', 'CRM', 'BSX', 'RF', 'NDAQ', 'NKE', 'MGM', 'NFLX', 'GIS', 'CVX', 'FE', 'OKE', 'PG', 'HD', 'LNG', 'GOOG', 'F', 'ICE', 'GM', 'GD', 'AXP', 'DIS', 'MSFT', 'ORCL', 'IP', 'FDX', 'USB', 'IT', 'COO']"
2019-02-24,"['PCG', 'CAR', 'EA', 'NOW', 'CVS', 'MO', 'GE', 'FB', 'DD', 'LUV', 'WMT', 'MCD', 'TSLA', 'ABC', 'PM', 'KR', 'MSFT', 'XOM', 'CAT', 'MA', 'DE', 'INTC', 'IT', 'CME', 'AAPL', 'MAR', 'AMZN', 'LLY', 'OKE', 'MSCI', 'PNC', 'DAL', 'GS', 'NTRS', 'KO', 'LEA', 'MS', 'ET', 'BMY', 'MGM', 'UAL', 'NKE', 'CRM', 'NFLX', 'PSA', 'PG', 'CNC', 'HD', 'F', 'IBM', 'GIS', 'RF', 'CSCO', 'WFC', 'AAL', 'DIS', 'FDX', 'FE', 'GM', 'GOOG', 'JPM', 'ORCL', 'T', 'UNH', 'CMS', 'ICE', 'CMCSA', 'USB', 'C', 'ABT', 'IP', 'BSX', 'COO']"
2019-03-03,"['PCG', 'CAR', 'CI', 'MAR', 'ET', 'LEA', 'CE', 'CVS', 'PM', 'MGM', 'TSLA', 'GE', 'F', 'MSCI', 'LNG', 'CAT', 'DD', 'EA', 'KKR', 'LUV', 'LLY', 'PSA', 'CME', 'T', 'HD', 'PFE', 'DAL', 'ADP', 'ICE', 'NFLX', 'BLK', 'INTC', 'ABBV', 'BMY', 'XOM', 'EBAY', 'CSCO', 'KR', 'JPM', 'WMT', 'DE', 'SO', 'WFC', 'OKE', 'VZ', 'ABC', 'DUK', 'MSFT', 'JNJ', 'POOL', 'CVX', 'C', 'CMS', 'FE', 'GS', 'FB', 'BSX', 'COO', 'GIS', 'MS', 'AMZN', 'QCOM', 'GOOG', 'NDAQ', 'IP', 'AAPL', 'PG', 'USB', 'PNC', 'CMCSA', 'BAC', 'MO', 'TGT', 'DIS', 'CRM', 'AXP', 'NTRS', 'GM', 'V', 'IBM', 'MA', 'RF', 'IT', 'UPS']"
2019-03-10,"['KR', 'PCG', 'CVS', 'CI', 'ABC', 'NDAQ', 'AAL', 'AMD', 'MSCI', 'LEA', 'GE', 'POOL', 'MGM', 'INTC', 'EA', 'CE', 'MAR', 'UAL', 'TSLA', 'CME', 'ICE', 'DFS', 'RF', 'XOM', 'CSCO', 'FB', 'CRM', 'C', 'BMY', 'MO', 'PM', 'MCD', 'NTRS', 'LLY', 'HON', 'ABT', 'ET', 'QCOM', 'T', 'BAC', 'F', 'IBM', 'IT', 'MSFT', 'JPM', 'MS', 'DE', 'GIS', 'MA', 'HD', 'GS', 'NFLX', 'LNG', 'BSX', 'WMT', 'WFC', 'AMZN', 'AXP', 'GM', 'CVX', 'CMCSA', 'VZ', 'USB', 'TGT', 'IP', 'AAPL', 'DAL', 'GOOG', 'DIS', 'FE', 'ORCL', 'COO', 'PG', 'PSA', 'CMS']"
2019-03-17,"['CVS', 'PCG', 'CI', 'KR', 'EA', 'LUV', 'CNC', 'UNH', 'TSLA', 'ABC', 'KKR', 'AAL', 'AAPL', 'PSA', 'AMD', 'CMCSA', 'UAL', 'MGM', 'LEA', 'ABBV', 'NTRS', 'C', 'ADP', 'QCOM', 'AMZN', 'AIG', 'BX', 'GE', 'PG', 'GD', 'OKE', 'ICE', 'BMY', 'AXP', 'MA', 'CBOE', 'MO', 'BK', 'CRM', 'TSN', 'BLK', 'NFLX', 'MS', 'ET', 'HD', 'CSCO', 'INTC', 'V', 'NOW', 'MCD', 'MAR', 'WY', 'UPS', 'MSCI', 'MSFT', 'DAL', 'USB', 'FB', 'VZ', 'PM', 'CME', 'F', 'GOOG', 'POOL', 'DE', 'LLY', 'PFE', 'CE', 'GIS', 'RF', 'TGT', 'GS', 'JPM', 'CAT', 'ABT', 'T', 'BAC', 'WMT', 'NKE', 'WFC', 'DD', 'EBAY', 'FE', 'JNJ', 'XOM', 'LNG', 'IP', 'BSX', 'ORCL', 'CVX', 'DIS', 'IBM', 'IT', 'COO', 'CMS', 'GM']"
2019-03-24,"['RF', 'KEY', 'UNH', 'LEA', 'AMD', 'CI', 'KR', 'CVS', 'C', 'AAL', 'UAL', 'NTRS', 'KKR', 'GM', 'BSX', 'USB', 'DIS', 'GIS', 'ABC', 'JPM', 'DAL', 'LNG', 'TSLA', 'NKE', 'MAR', 'ET', 'DE', 'OKE', 'BLK', 'WFC', 'MSCI', 'GS', 'POOL', 'QCOM', 'LUV', 'CME', 'HD', 'CAR', 'BMY', 'IP', 'PSA', 'ABT', 'AAPL', 'MGM', 'PG', 'GE', 'DD', 'BX', 'TGT', 'MO', 'CSCO', 'V', 'CAT', 'GD', 'AIG', 'EA', 'MS', 'T', 'WMT', 'CE', 'CMCSA', 'FDX', 'CVX', 'PFE', 'INTC', 'CBOE', 'GOOG', 'NFLX', 'ICE', 'AMZN', 'FB', 'FE', 'JNJ', 'KO', 'XOM', 'MCD', 'VZ', 'PM', 'COO', 'MA', 'MSFT', 'SBUX', 'IBM', 'CMS', 'CRM', 'ORCL', 'IT']"
2019-03-31,"['AMD', 'CVS', 'KR', 'CNC', 'RF', 'ABC', 'PCG', 'KEY', 'NDAQ', 'LEA', 'GE', 'LUV', 'BMY', 'CME', 'FDX', 'TSLA', 'ICE', 'AMZN', 'CAR', 'CBOE', 'CRM', 'BSX', 'AAPL', 'UNH', 'C', 'MSCI', 'BAC', 'CAT', 'GM', 'MSFT', 'NFLX', 'NKE', 'NTRS', 'T', 'MCD', 'JPM', 'WFC', 'POOL', 'DIS', 'GIS', 'ET', 'GOOG', 'IBM', 'DAL', 'MS', 'HD', 'USB', 'GS', 'PSA', 'WY', 'IP', 'VZ', 'BLK', 'DE', 'MO', 'DD', 'TGT', 'JNJ', 'LNG', 'MAR', 'CMCSA', 'PG', 'CSCO', 'IT', 'ABT', 'PNC', 'FB', 'INTC', 'GD', 'MA', 'OKE', 'FE', 'LLY', 'WMT', 'CMS', 'COO']"
2019-04-07,"['AMD', 'LEA', 'DAL', 'PCG', 'RF', 'CE', 'MS', 'AAPL', 'BMY', 'BAC', 'C', 'JPM', 'MAR', 'GS', 'DD', 'F', 'ABC', 'NTRS', 'TSLA', 'NOW', 'BX', 'AMZN', 'LLY', 'HD', 'FB', 'CME', 'MSCI', 'GM', 'QCOM', 'AIG', 'ABT', 'MO', 'ADP', 'MSFT', 'PG', 'USB', 'DIS', 'CMCSA', 'LNG', 'MA', 'DE', 'COO', 'GE', 'CVS', 'GOOG', 'FE', 'CI', 'NFLX', 'VZ', 'ICE', 'LUV', 'CVX', 'CRM', 'POOL', 'WFC', 'EA', 'EBAY', 'NKE', 'T', 'UPS', 'WMT', 'XOM', 'WY', 'CAR', 'SO', 'CMS', 'INTC', 'IBM', 'IT', 'PSA', 'ET', 'OKE', 'NDAQ', 'IP']"
2019-04-14,"['RF', 'PCG', 'AMD', 'DIS', 'LEA', 'UNH', 'BAC', 'PNC', 'FOX', 'DAL', 'NTRS', 'BSX', 'GE', 'C', 'WFC', 'USB', 'AAL', 'TSLA', 'NKE', 'JPM', 'LUV', 'GS', 'CNC', 'CVX', 'BK', 'MS', 'ABC', 'BLK', 'CAT', 'MSCI', 'GIS', 'UAL', 'GM', 'F', 'BMY', 'AIG', 'CAR', 'UPS', 'POOL', 'CME', 'ICE', 'DFS', 'CE', 'FB', 'LNG', 'HD', 'CVS', 'EA', 'IP', 'DE', 'CSCO', 'JNJ', 'MAR', 'NDAQ', 'ADP', 'EBAY', 'V', 'NOW', 'NFLX', 'ORCL', 'CI', 'AMZN', 'INTC', 'CMCSA', 'ABT', 'ET', 'DD', 'T', 'MO', 'DUK', 'AAPL', 'MGM', 'TGT', 'PM', 'PFE', 'PG', 'MSFT', 'SBUX', 'VZ', 'FE', 'GOOG', 'KO', 'QCOM', 'XOM', 'WMT', 'PSA', 'MCD', 'CMS', 'IT', 'CRM', 'COO', 'MA', 'IBM']"
2019-04-21,"['QCOM', 'PCG', 'CNC', 'DIS', 'LEA', 'DAL', 'RF', 'BK', 'CI', 'AMD', 'AAL', 'UNH', 'IP', 'MS', 'CVS', 'PM', 'GE', 'BAC', 'PNC', 'BX', 'ABT', 'GS', 'JPM', 'ABC', 'LUV', 'LLY', 'AIG', 'FB', 'ET', 'COO', 'IT', 'FOX', 'LNG', 'GOOG', 'VZ', 'UPS', 'WMT', 'NTRS', 'ADP', 'CSCO', 'MO', 'MGM', 'GM', 'CRM', 'SBUX', 'FE', 'INTC', 'AAPL', 'TSLA', 'PSA', 'DE', 'ICE', 'IBM', 'NFLX', 'ABBV', 'BMY', 'C', 'WFC', 'CE', 'DUK', 'CVX', 'KKR', 'NDAQ', 'T', 'AMZN', 'HON', 'SO', 'NKE', 'EBAY', 'GD', 'KO', 'MCD', 'MSFT', 'PG', 'BLK', 'CMCSA', 'GIS', 'XOM', 'JNJ', 'CME', 'USB', 'MA', 'AXP']"
2019-04-28,"['QCOM', 'TSLA', 'LEA', 'INTC', 'CNC', 'DAL', 'PCG', 'UPS', 'AMD', 'NOW', 'LLY', 'CI', 'UNH', 'TGT', 'DIS', 'F', 'MO', 'AAL', 'BSX', 'KR', 'MGM', 'EBAY', 'UAL', 'ABC', 'JPM', 'MS', 'NTRS', 'C', 'GM', 'CRM', 'FB', 'GS', 'EA', 'CAT', 'HD', 'MAR', 'T', 'RF', 'DFS', 'BAC', 'VZ', 'CE', 'ET', 'DE', 'AIG', 'GE', 'CVX', 'PFE', 'LNG', 'AAPL', 'PM', 'BMY', 'PNC', 'FE', 'OKE', 'IP', 'MSCI', 'JNJ', 'POOL', 'ABBV', 'FOX', 'TSN', 'NFLX', 'WY', 'COO', 'CAR', 'AMZN', 'MSFT', 'CME', 'WMT', 'AXP', 'CVS', 'GIS', 'CMS', 'XOM', 'ADP', 'GOOG', 'LUV', 'WFC', 'PG', 'ICE', 'PSA', 'GD', 'MCD', 'CMCSA', 'V', 'DUK', 'MA', 'IBM', 'IT', 'KO', 'SBUX']"
2019-05-05,"['QCOM', 'PCG', 'UNH', 'GE', 'DIS', 'TSLA', 'BX', 'DD', 'F', 'MGM', 'CI', 'CVX', 'LLY', 'GOOG', 'OKE', 'ET', 'NFLX', 'PFE', 'WFC', 'ABC', 'UPS', 'KR', 'MSFT', 'BMY', 'XOM', 'LNG', 'AMD', 'BSX', 'JPM', 'MSCI', 'CVS', 'BK', 'INTC', 'HON', 'KKR', 'FB', 'MS', 'CBOE', 'AAPL', 'NKE', 'AMZN', 'CME', 'DE', 'BAC', 'ADP', 'ABT', 'POOL', 'CAT', 'CSCO', 'GM', 'LEA', 'PM', 'FOX', 'KO', 'ICE', 'DUK', 'CE', 'T', 'UAL', 'C', 'DAL', 'FE', 'GS', 'PG', 'SBUX', 'WMT', 'CRM', 'MO', 'VZ', 'PSA', 'GIS', 'IBM', 'NTRS', 'IP', 'CMCSA', 'MAR', 'CMS', 'IT', 'TSN', 'RF', 'MCD', 'HD', 'DFS', 'USB', 'MA', 'COO']"
2019-05-12,"['QCOM', 'PCG', 'BK', 'INTC', 'IP', 'BSX', 'DD', 'CNC', 'GE', 'ABT', 'EA', 'CAR', 'PFE', 'CI', 'BX', 'ABC', 'FB', 'NFLX', 'F', 'DE', 'MO', 'NOW', 'UPS', 'CVS', 'TSLA', 'LEA', 'NTRS', 'AIG', 'IBM', 'AAPL', 'COO', 'MAR', 'ET', 'CAT', 'DUK', 'LNG', 'CME', 'AMZN', 'POOL', 'C', 'CSCO', 'UAL', 'GS', 'PM', 'HON', 'TSN', 'BAC', 'VZ', 'XOM', 'IT', 'RF', 'GM', 'MGM', 'CRM', 'T', 'GOOG', 'USB', 'JPM', 'GD', 'UNH', 'MSFT', 'MS', 'PNC', 'CE', 'WFC', 'PSA', 'JNJ', 'HD', 'AMD', 'KKR', 'NKE', 'FOX', 'CMCSA', 'CVX', 'ICE', 'V', 'KO', 'DAL', 'MSCI', 'ORCL', 'PG', 'WMT', 'SBUX', 'DIS', 'MA', 'MCD', 'ADP', 'NDAQ', 'CMS']"
2019-05-19,"['TSLA', 'INTC', 'DE', 'LEA', 'TGT', 'UPS', 'F', 'QCOM', 'AAL', 'CNC', 'CI', 'NTRS', 'GM', 'FB', 'CSCO', 'MS', 'C', 'UNH', 'CRM', 'GS', 'ET', 'T', 'CVS', 'GE', 'ABT', 'BAC', 'NKE', 'UAL', 'RF', 'MO', 'CVX', 'XOM', 'AAPL', 'VZ', 'WMT', 'BSX', 'AMZN', 'GOOG', 'BX', 'MSFT', 'IP', 'TSN', 'HD', 'MGM', 'DAL', 'NFLX', 'DIS', 'IBM', 'AXP', 'MAR', 'EA', 'CE', 'JPM', 'NDAQ', 'DUK', 'WFC', 'FOX', 'JNJ', 'USB', 'LNG', 'IT', 'ABC', 'KKR', 'PSA', 'OKE', 'MSCI', 'AMD', 'PM', 'BMY', 'CME', 'FE', 'ICE', 'LUV', 'MCD', 'PG', 'POOL', 'SBUX', 'V', 'KO', 'CBOE', 'GIS', 'ADP', 'COO', 'MA', 'CMS', 'CMCSA']"
2019-05-26,"['QCOM', 'PCG', 'TSLA', 'DD', 'DE', 'TGT', 'MGM', 'GOOG', 'GE', 'CI', 'GM', 'CAR', 'TSN', 'AIG', 'AAPL', 'XOM', 'NKE', 'UAL', 'MS', 'LNG', 'IP', 'F', 'EA', 'NTRS', 'ET', 'DIS', 'BLK', 'CME', 'CE', 'UPS', 'MAR', 'AMZN', 'RF', 'ABC', 'CSCO', 'HD', 'BMY', 'MSCI', 'CNC', 'AMD', 'FB', 'CRM', 'JPM', 'POOL', 'NFLX', 'CBOE', 'GS', 'IBM', 'CVS', 'BX', 'PSA', 'KKR', 'MSFT', 'LUV', 'BAC', 'T', 'FOX', 'DAL', 'WFC', 'IT', 'ICE', 'MCD', 'CVX', 'DUK', 'PG', 'ABBV', 'BSX', 'FE', 'KO', 'NDAQ', 'VZ', 'WMT', 'ABT', 'MO', 'GIS', 'USB', 'MA', 'COO', 'CMS']"
2019-06-02,"['QCOM', 'TSLA', 'FDX', 'DE', 'INTC', 'AAPL', 'BK', 'MS', 'GM', 'C', 'ET', 'KKR', 'BAC', 'BLK', 'RF', 'TSN', 'NFLX', 'IP', 'TGT', 'GS', 'VZ', 'MO', 'JNJ', 'PM', 'MAR', 'JPM', 'AMZN', 'DFS', 'GE', 'F', 'WFC', 'IBM', 'CSCO', 'FB', 'T', 'XOM', 'BSX', 'GIS', 'GOOG', 'ABC', 'AMD', 'CVX', 'BMY', 'FOX', 'CRM', 'USB', 'IT', 'LNG', 'EBAY', 'CNC', 'MSCI', 'ABT', 'MSFT', 'KO', 'CME', 'HD', 'PG', 'WMT', 'NOW', 'NDAQ', 'PSA', 'DIS', 'ICE', 'MA', 'EA', 'COO']"
2019-06-09,"['TSLA', 'PCG', 'DE', 'QCOM', 'LEA', 'AMD', 'TGT', 'MS', 'DD', 'AAPL', 'MSCI', 'FDX', 'BX', 'NTRS', 'BLK', 'GM', 'TSN', 'ET', 'GD', 'CSCO', 'FOX', 'BAC', 'GS', 'UAL', 'IP', 'CE', 'LNG', 'CI', 'F', 'AXP', 'NDAQ', 'CNC', 'UPS', 'ORCL', 'MAR', 'VZ', 'T', 'GOOG', 'GE', 'GIS', 'CRM', 'RF', 'XOM', 'NOW', 'CME', 'C', 'FB', 'MSFT', 'CVS', 'DFS', 'ABT', 'NFLX', 'AMZN', 'DIS', 'JPM', 'MO', 'IBM', 'POOL', 'MA', 'EA', 'HD', 'WFC', 'BMY', 'CMCSA', 'BSX', 'INTC', 'ABC', 'KO', 'USB', 'PM', 'ADP', 'ICE', 'FE', 'WMT', 'AIG', 'PFE', 'PSA', 'CBOE', 'COO', 'IT', 'CMS']"
2019-06-16,"['QCOM', 'AMD', 'PCG', 'TSLA', 'TGT', 'LEA', 'LNG', 'OKE', 'AAPL', 'BSX', 'EA', 'IP', 'GE', 'ET', 'SBUX', 'CRM', 'GM', 'FOX', 'FB', 'MGM', 'CSCO', 'GOOG', 'MSCI', 'NTRS', 'MAR', 'COO', 'CME', 'DD', 'LLY', 'KKR', 'NDAQ', 'CI', 'GD', 'GS', 'RF', 'UAL', 'CMCSA', 'ORCL', 'DE', 'NFLX', 'CBOE', 'MS', 'DIS', 'XOM', 'AMZN', 'ABC', 'HD', 'MA', 'POOL', 'CNC', 'BAC', 'PSA', 'MSFT', 'MCD', 'CE', 'V', 'TSN', 'INTC', 'VZ', 'JPM', 'UPS', 'IBM', 'ICE', 'CVS', 'PG', 'DUK', 'AXP', 'BMY', 'DFS', 'FE', 'PNC', 'T', 'WFC', 'C', 'JNJ', 'SO', 'MO', 'WMT', 'BLK', 'USB', 'CMS', 'ABT', 'IT']"
2019-06-23,"['PCG', 'AAL', 'VZ', 'TSN', 'BX', 'TSLA', 'MO', 'LUV', 'PM', 'KR', 'DD', 'AMD', 'UAL', 'ET', 'NTRS', 'KKR', 'BAC', 'GIS', 'NKE', 'CAT', 'CE', 'DAL', 'KEY', 'AAPL', 'MGM', 'T', 'NFLX', 'UPS', 'FE', 'DE', 'GM', 'ABC', 'XOM', 'C', 'MS', 'CNC', 'PG', 'GS', 'CVX', 'TGT', 'HD', 'MSFT', 'WMT', 'BMY', 'FDX', 'LNG', 'ORCL', 'EBAY', 'IBM', 'FOX', 'GD', 'AMZN', 'DIS', 'USB', 'WFC', 'JPM', 'GE', 'COO', 'GOOG', 'RF', 'INTC', 'FB', 'CRM', 'ABT', 'HON', 'BSX', 'KO', 'MAR', 'IP', 'PFE', 'MSCI', 'CVS', 'IT', 'CMS', 'PSA', 'UNH', 'CME', 'ICE', 'MA']"
