date,ranking
2019-04-28,"['QCOM', 'TSLA', 'LEA', 'CNC', 'AMD', 'INTC', 'PCG', 'NOW', 'DAL', 'F', 'CI', 'TGT', 'UNH', 'UPS', 'DIS', 'LLY', 'AAL', 'KR', 'BSX', 'MO', 'NTRS', 'FB', 'EBAY', 'JPM', 'ABC', 'CRM', 'UAL', 'MGM', 'CAT', 'C', 'CE', 'MAR', 'EA', 'DFS', 'RF', 'MS', 'MSCI', 'PFE', 'PNC', 'T', 'PM', 'GM', 'GS', 'IP', 'WY', 'GE', 'ABBV', 'BAC', 'CVX', 'AAPL', 'ET', 'FE', 'GIS', 'WMT', 'HD', 'DE', 'JNJ', 'COO', 'AIG', 'POOL', 'AMZN', 'NFLX', 'VZ', 'TSN', 'LNG', 'IBM', 'LUV', 'PG', 'GOOG', 'AXP', 'BMY', 'CVS', 'MSFT', 'XOM', 'CME', 'FOX', 'IT', 'DUK', 'CMCSA', 'OKE', 'ICE', 'GD', 'CMS', 'WFC', 'CAR', 'ADP', 'MCD', 'PSA', 'V', 'KO', 'MA', 'SBUX']"
2019-05-05,"['QCOM', 'PCG', 'GE', 'UNH', 'DIS', 'TSLA', 'DD', 'MGM', 'BX', 'CI', 'F', 'GOOG', 'WFC', 'ABC', 'NFLX', 'CVX', 'KR', 'LEA', 'UPS', 'PFE', 'BK', 'BMY', 'LLY', 'MSCI', 'MO', 'MSFT', 'XOM', 'AMD', 'OKE', 'CVS', 'JPM', 'ICE', 'FB', 'NKE', 'CME', 'FE', 'MS', 'INTC', 'FOX', 'KKR', 'PG', 'BSX', 'AAPL', 'AMZN', 'ET', 'CBOE', 'BAC', 'GS', 'GM', 'ADP', 'HON', 'LNG', 'DE', 'IT', 'CRM', 'VZ', 'C', 'T', 'CSCO', 'RF', 'UAL', 'TSN', 'KO', 'CE', 'IP', 'DAL', 'HD', 'POOL', 'SBUX', 'CMCSA', 'DFS', 'WMT', 'IBM', 'PSA', 'GIS', 'COO', 'NTRS', 'ABT', 'USB', 'DUK', 'MA', 'MCD', 'CMS', 'PM', 'CAT', 'MAR']"
2019-05-12,"['QCOM', 'PCG', 'DD', 'INTC', 'CNC', 'BK', 'IP', 'BSX', 'CAR', 'EA', 'CI', 'GE', 'ABT', 'NFLX', 'PFE', 'ABC', 'FB', 'NOW', 'DE', 'BX', 'AAPL', 'UPS', 'LEA', 'NTRS', 'TSLA', 'COO', 'F', 'IT', 'MAR', 'C', 'LNG', 'MO', 'CVS', 'AIG', 'AMZN', 'CRM', 'MS', 'CE', 'CAT', 'TSN', 'RF', 'IBM', 'UAL', 'CME', 'BAC', 'PSA', 'USB', 'JNJ', 'GS', 'DUK', 'JPM', 'MSFT', 'PNC', 'NKE', 'MSCI', 'MGM', 'POOL', 'HON', 'ICE', 'CSCO', 'T', 'GM', 'WFC', 'CMS', 'FOX', 'PM', 'GOOG', 'HD', 'GD', 'KKR', 'AMD', 'DAL', 'ET', 'VZ', 'UNH', 'CVX', 'KO', 'XOM', 'PG', 'ADP', 'CMCSA', 'MA', 'NDAQ', 'DIS', 'WMT', 'SBUX', 'V', 'ORCL', 'MCD']"
2019-05-19,"['TSLA', 'INTC', 'DE', 'LEA', 'TGT', 'UPS', 'AAL', 'F', 'QCOM', 'CNC', 'CI', 'NTRS', 'T', 'CRM', 'FB', 'CVS', 'AAPL', 'BSX', 'MGM', 'COO', 'MS', 'ABT', 'UNH', 'CSCO', 'DIS', 'WFC', 'RF', 'GM', 'FE', 'MSFT', 'GE', 'C', 'BX', 'DAL', 'AMZN', 'BAC', 'CVX', 'UAL', 'MO', 'NFLX', 'GS', 'CE', 'NDAQ', 'WMT', 'GOOG', 'TSN', 'ET', 'VZ', 'NKE', 'MSCI', 'IP', 'LNG', 'AMD', 'KKR', 'HD', 'ICE', 'EA', 'FOX', 'XOM', 'JPM', 'V', 'ABC', 'PSA', 'AXP', 'KO', 'IBM', 'MAR', 'USB', 'IT', 'MCD', 'MA', 'CME', 'DUK', 'OKE', 'PG', 'CMS', 'LUV', 'BMY', 'POOL', 'CMCSA', 'PM', 'GIS', 'SBUX', 'JNJ', 'ADP', 'CBOE']"
2019-05-26,"['PCG', 'QCOM', 'TSLA', 'DD', 'TGT', 'DE', 'CAR', 'MGM', 'GE', 'GOOG', 'CI', 'MAR', 'EA', 'AAPL', 'IP', 'GM', 'TSN', 'LNG', 'CVS', 'AIG', 'MS', 'XOM', 'ABC', 'DIS', 'NKE', 'BMY', 'BLK', 'NTRS', 'CSCO', 'CME', 'F', 'COO', 'UPS', 'CE', 'RF', 'IBM', 'NFLX', 'CRM', 'BAC', 'MSCI', 'UAL', 'PG', 'FOX', 'ICE', 'FB', 'ET', 'AMD', 'GS', 'HD', 'KKR', 'AMZN', 'CNC', 'POOL', 'MSFT', 'PSA', 'LUV', 'FE', 'DAL', 'WFC', 'CVX', 'BSX', 'IT', 'NDAQ', 'JPM', 'CBOE', 'ABT', 'USB', 'MO', 'DUK', 'MCD', 'ABBV', 'VZ', 'MA', 'T', 'WMT', 'CMS', 'GIS', 'KO', 'BX']"
2019-06-02,"['TSLA', 'QCOM', 'INTC', 'DE', 'BK', 'FDX', 'AAPL', 'ET', 'MS', 'PM', 'VZ', 'NFLX', 'MAR', 'BAC', 'BLK', 'JNJ', 'C', 'TSN', 'MO', 'GM', 'TGT', 'KKR', 'FB', 'T', 'GS', 'RF', 'WFC', 'IP', 'GIS', 'CSCO', 'GE', 'ABC', 'DFS', 'JPM', 'AMZN', 'IBM', 'F', 'PG', 'BSX', 'BMY', 'LNG', 'CVX', 'IT', 'FOX', 'AMD', 'XOM', 'HD', 'GOOG', 'CME', 'ABT', 'USB', 'CNC', 'CRM', 'EBAY', 'MSFT', 'MSCI', 'PSA', 'NOW', 'KO', 'ICE', 'EA', 'DIS', 'WMT', 'NDAQ', 'COO', 'MA']"
2019-06-09,"['TSLA', 'DE', 'PCG', 'QCOM', 'LEA', 'AMD', 'TGT', 'AAPL', 'GM', 'DD', 'GD', 'BX', 'BLK', 'MS', 'TSN', 'CSCO', 'UAL', 'FDX', 'IP', 'NTRS', 'CE', 'BAC', 'MSCI', 'C', 'LNG', 'CRM', 'CI', 'GE', 'GS', 'FB', 'NDAQ', 'UPS', 'DFS', 'CNC', 'T', 'XOM', 'ET', 'ORCL', 'MAR', 'FOX', 'AXP', 'GOOG', 'NOW', 'CVS', 'NFLX', 'VZ', 'GIS', 'MO', 'INTC', 'PM', 'BSX', 'RF', 'F', 'IBM', 'EA', 'MSFT', 'WFC', 'AMZN', 'CME', 'DIS', 'COO', 'ABT', 'POOL', 'JPM', 'MA', 'FE', 'USB', 'ABC', 'HD', 'KO', 'ADP', 'PFE', 'BMY', 'WMT', 'CMCSA', 'AIG', 'IT', 'ICE', 'PSA', 'CBOE', 'CMS']"
2019-06-16,"['QCOM', 'AMD', 'PCG', 'TSLA', 'TGT', 'EA', 'LEA', 'AAPL', 'IP', 'GE', 'LNG', 'CRM', 'MSCI', 'SBUX', 'OKE', 'COO', 'BSX', 'MAR', 'FOX', 'GM', 'FB', 'CSCO', 'CI', 'NFLX', 'CME', 'GOOG', 'MS', 'LLY', 'DD', 'GD', 'CBOE', 'MGM', 'UPS', 'RF', 'AMZN', 'MA', 'KKR', 'NDAQ', 'DE', 'ORCL', 'XOM', 'ET', 'ABC', 'CMCSA', 'NTRS', 'TSN', 'CE', 'V', 'MSFT', 'INTC', 'MCD', 'ICE', 'GS', 'UAL', 'VZ', 'DIS', 'POOL', 'PSA', 'IT', 'CNC', 'HD', 'BAC', 'WMT', 'DUK', 'IBM', 'BLK', 'C', 'ABT', 'JPM', 'MO', 'USB', 'FE', 'SO', 'CMS', 'PNC', 'CVS', 'WFC', 'DFS', 'PG', 'BMY', 'JNJ', 'T', 'AXP']"
2019-06-23,"['PCG', 'AAL', 'VZ', 'BX', 'PM', 'LUV', 'TSN', 'KR', 'MS', 'MO', 'KKR', 'GIS', 'TSLA', 'NKE', 'UAL', 'BAC', 'AMD', 'NFLX', 'DD', 'GM', 'DAL', 'CE', 'NTRS', 'ET', 'T', 'XOM', 'AAPL', 'ABC', 'GS', 'FE', 'CVX', 'ORCL', 'KEY', 'IBM', 'MGM', 'PG', 'UPS', 'C', 'CNC', 'DE', 'FOX', 'FDX', 'CAT', 'WFC', 'TGT', 'COO', 'BMY', 'WMT', 'AMZN', 'HD', 'JPM', 'GOOG', 'CRM', 'MSFT', 'MSCI', 'RF', 'USB', 'LNG', 'FB', 'DIS', 'GD', 'IP', 'GE', 'EBAY', 'UNH', 'CMS', 'CVS', 'IT', 'ABT', 'HON', 'KO', 'CME', 'PSA', 'INTC', 'MAR', 'ICE', 'PFE', 'BSX', 'MA']"
2019-06-30,"['PCG', 'AMD', 'CNC', 'AAL', 'DD', 'BX', 'TSLA', 'LEA', 'BMY', 'GOOG', 'CSCO', 'KR', 'AAPL', 'TSN', 'IP', 'FB', 'MSCI', 'NKE', 'SBUX', 'BLK', 'ABBV', 'EA', 'DE', 'CRM', 'TGT', 'GM', 'COO', 'MSFT', 'IBM', 'UAL', 'LNG', 'FOX', 'MGM', 'ABT', 'BSX', 'NDAQ', 'CMCSA', 'PG', 'XOM', 'ABC', 'EBAY', 'CAT', 'CVX', 'FE', 'DAL', 'GE', 'ORCL', 'IT', 'JNJ', 'CE', 'MO', 'GIS', 'CME', 'UPS', 'HD', 'T', 'MA', 'WMT', 'POOL', 'CMS', 'NFLX', 'UNH', 'VZ', 'AMZN', 'ET', 'C', 'FDX', 'BAC', 'MS', 'BK', 'NTRS', 'PNC', 'GS', 'ICE', 'MAR', 'V', 'ADP', 'OKE', 'KO', 'USB', 'INTC', 'DIS', 'DUK', 'MCD', 'AIG', 'CVS', 'PSA', 'F', 'JPM', 'PFE', 'PM', 'WFC', 'RF']"
2019-07-07,"['PCG', 'NFLX', 'CRM', 'AMD', 'FB', 'CME', 'IP', 'DE', 'MO', 'LNG', 'GM', 'GD', 'CSCO', 'AAL', 'FDX', 'GOOG', 'ABBV', 'MSCI', 'CE', 'FOX', 'GS', 'AMZN', 'IT', 'RF', 'GIS', 'MA', 'HD', 'COO', 'BMY', 'DIS', 'ICE', 'VZ', 'ADP', 'FE', 'PM', 'C', 'KKR', 'AAPL', 'MS', 'GE', 'DD', 'INTC', 'NKE', 'ABC', 'BAC', 'WMT', 'WFC', 'DAL', 'CMS', 'ET', 'BLK', 'MSFT', 'JPM', 'NTRS', 'IBM', 'KO', 'T']"
2019-07-14,"['AMD', 'CNC', 'MO', 'CI', 'NFLX', 'QCOM', 'UNH', 'DE', 'POOL', 'NTRS', 'FB', 'ABBV', 'AAL', 'TSLA', 'OKE', 'LLY', 'BX', 'LNG', 'JNJ', 'BK', 'FE', 'ORCL', 'CRM', 'XOM', 'COO', 'MSCI', 'PNC', 'AAPL', 'PFE', 'KEY', 'GOOG', 'CSCO', 'MS', 'BLK', 'INTC', 'DD', 'KKR', 'GS', 'MAR', 'CVX', 'MGM', 'PM', 'GM', 'IT', 'FDX', 'IP', 'CVS', 'RF', 'ICE', 'CMCSA', 'ABT', 'AMZN', 'LEA', 'BSX', 'EBAY', 'DAL', 'EA', 'USB', 'WFC', 'ABC', 'ADP', 'NKE', 'MSFT', 'GE', 'T', 'SBUX', 'VZ', 'DIS', 'MCD', 'AXP', 'TGT', 'UPS', 'FOX', 'IBM', 'UAL', 'C', 'NDAQ', 'SO', 'CME', 'LUV', 'CE', 'DUK', 'HD', 'BAC', 'JPM', 'CMS', 'GIS', 'PG', 'DFS', 'MA', 'F', 'ET']"
2019-07-21,"['NFLX', 'PCG', 'ABBV', 'CNC', 'BMY', 'CI', 'EA', 'KKR', 'UNH', 'GOOG', 'AMD', 'ABC', 'NDAQ', 'PM', 'FB', 'OKE', 'IT', 'TSLA', 'DAL', 'CMCSA', 'JNJ', 'AMZN', 'ORCL', 'CVS', 'CRM', 'MSFT', 'DIS', 'CME', 'AAL', 'PSA', 'ICE', 'AXP', 'GIS', 'LNG', 'FE', 'HD', 'MA', 'LUV', 'GS', 'AAPL', 'FDX', 'KO', 'T', 'QCOM', 'MS', 'MAR', 'KR', 'MSCI', 'KEY', 'LEA', 'SBUX', 'PNC', 'CMS', 'HON', 'POOL', 'ET', 'UPS', 'ABT', 'GE', 'JPM', 'COO', 'GM', 'WFC', 'DD', 'DFS', 'BX', 'IBM', 'WMT', 'BSX', 'BK', 'BAC', 'UAL', 'INTC', 'VZ', 'BLK', 'NTRS', 'C', 'MGM', 'EBAY', 'MO', 'RF', 'CAR', 'V', 'CVX', 'TGT', 'CE', 'IP', 'MCD', 'USB', 'DE']"
2019-07-28,"['TSLA', 'PCG', 'UPS', 'NFLX', 'DFS', 'GOOG', 'KKR', 'BX', 'SBUX', 'NTRS', 'WFC', 'AAL', 'NOW', 'NDAQ', 'ET', 'RF', 'F', 'FB', 'KEY', 'GE', 'BMY', 'AAPL', 'BK', 'WY', 'FDX', 'AMD', 'LEA', 'KO', 'DD', 'IT', 'UAL', 'T', 'CAT', 'IBM', 'AMZN', 'CME', 'MSFT', 'LLY', 'FE', 'DIS', 'ICE', 'IP', 'JNJ', 'CVX', 'UNH', 'PNC', 'DAL', 'USB', 'GIS', 'BSX', 'ABBV', 'MSCI', 'BAC', 'ABC', 'CNC', 'PG', 'PSA', 'LUV', 'DE', 'MO', 'GS', 'DUK', 'JPM', 'OKE', 'MA', 'CMCSA', 'TGT', 'FOX', 'XOM', 'POOL', 'LNG', 'C', 'VZ', 'MAR', 'MS', 'WMT', 'INTC', 'PFE', 'V', 'CRM', 'QCOM', 'CVS', 'GM', 'KR', 'ABT', 'HD', 'HON', 'CMS', 'COO', 'EBAY', 'ADP', 'MCD', 'GD']"
2019-08-04,"['IT', 'PCG', 'AMD', 'PFE', 'UPS', 'IP', 'NTRS', 'BX', 'NFLX', 'FDX', 'CI', 'GOOG', 'CRM', 'LEA', 'BK', 'NOW', 'SBUX', 'NKE', 'KKR', 'MGM', 'DD', 'MS', 'GS', 'F', 'CNC', 'ABBV', 'QCOM', 'JNJ', 'ET', 'DE', 'INTC', 'MSCI', 'TSLA', 'FB', 'AMZN', 'POOL', 'BAC', 'AIG', 'C', 'GE', 'RF', 'DAL', 'CSCO', 'USB', 'WFC', 'MA', 'IBM', 'CMCSA', 'LUV', 'LNG', 'ABC', 'BMY', 'ABT', 'CE', 'XOM', 'PM', 'AAPL', 'JPM', 'UAL', 'KO', 'MSFT', 'V', 'PNC', 'EA', 'MO', 'CAR', 'ADP', 'EBAY', 'VZ', 'WMT', 'GM', 'CVX', 'PSA', 'MAR', 'CME', 'HD', 'COO', 'CVS', 'PG', 'FOX', 'KR', 'ICE', 'DIS', 'BSX', 'GIS', 'FE', 'CMS', 'T', 'MCD']"
2019-08-11,"['NFLX', 'IT', 'AMD', 'PCG', 'GE', 'LEA', 'CAR', 'ABC', 'EA', 'UPS', 'TSN', 'IBM', 'AAL', 'KKR', 'NOW', 'MSCI', 'MO', 'LNG', 'CNC', 'OKE', 'DIS', 'CVS', 'WFC', 'C', 'ET', 'MAR', 'AMZN', 'FB', 'NKE', 'CRM', 'USB', 'POOL', 'CME', 'ABBV', 'INTC', 'IP', 'NTRS', 'GOOG', 'BMY', 'CSCO', 'JPM', 'FOX', 'BAC', 'AXP', 'HD', 'AAPL', 'DE', 'MS', 'WMT', 'FE', 'ABT', 'T', 'CMCSA', 'EBAY', 'MSFT', 'PSA', 'ICE', 'VZ', 'MA', 'FDX', 'QCOM', 'ADP', 'GS', 'GD', 'MCD', 'DUK', 'CMS', 'COO', 'PG', 'GM', 'BSX']"
2019-08-18,"['PCG', 'TSLA', 'AAL', 'IT', 'DFS', 'UPS', 'CSCO', 'LEA', 'PFE', 'NTRS', 'GOOG', 'AMD', 'KKR', 'RF', 'CI', 'ET', 'CAT', 'IP', 'GM', 'WFC', 'NFLX', 'BLK', 'GE', 'C', 'FDX', 'UAL', 'MS', 'DE', 'CVX', 'BAC', 'WY', 'LNG', 'CRM', 'TSN', 'MO', 'USB', 'INTC', 'CME', 'IBM', 'GS', 'DD', 'WMT', 'BMY', 'PG', 'MSCI', 'CNC', 'XOM', 'PSA', 'MAR', 'LUV', 'AMZN', 'TGT', 'DIS', 'ICE', 'AAPL', 'NKE', 'FB', 'CVS', 'ABBV', 'CE', 'BSX', 'JPM', 'HD', 'GD', 'FE', 'T', 'MSFT', 'COO', 'UNH', 'ABT', 'MA', 'POOL', 'AXP', 'MCD', 'VZ', 'ADP', 'JNJ', 'GIS', 'CMS', 'ABC', 'OKE']"
2019-08-25,"['PCG', 'IT', 'AMD', 'TGT', 'GE', 'LEA', 'CRM', 'CSCO', 'DE', 'NOW', 'KKR', 'NTRS', 'IP', 'MSCI', 'CNC', 'IBM', 'FDX', 'NKE', 'MS', 'RF', 'AMZN', 'NFLX', 'GS', 'FOX', 'FB', 'INTC', 'BAC', 'DD', 'MGM', 'QCOM', 'PNC', 'ET', 'MAR', 'GOOG', 'UAL', 'HON', 'LNG', 'HD', 'COO', 'AXP', 'WMT', 'ABC', 'WY', 'TSN', 'KO', 'GD', 'CE', 'WFC', 'CMCSA', 'MA', 'USB', 'GM', 'SBUX', 'PM', 'UPS', 'MO', 'F', 'JPM', 'TSLA', 'AAPL', 'MSFT', 'DIS', 'VZ', 'ABBV', 'EA', 'ABT', 'CVS', 'GIS', 'PG', 'PSA', 'MCD', 'POOL', 'BSX', 'CME', 'T', 'CMS', 'ICE', 'KR', 'BMY', 'FE']"
2019-09-01,"['CAR', 'AMD', 'GE', 'TGT', 'PM', 'LEA', 'IBM', 'RF', 'FOX', 'IP', 'NTRS', 'PNC', 'TSLA', 'PFE', 'AAL', 'TSN', 'MO', 'DE', 'USB', 'CAT', 'BAC', 'CSCO', 'UPS', 'F', 'MS', 'BK', 'C', 'GM', 'DIS', 'GS', 'COO', 'CI', 'WFC', 'JPM', 'FB', 'ORCL', 'NKE', 'NFLX', 'UNH', 'CVS', 'ABC', 'BSX', 'MAR', 'OKE', 'DAL', 'ABT', 'CME', 'CE', 'LNG', 'QCOM', 'IT', 'BMY', 'GOOG', 'AXP', 'CMCSA', 'ET', 'KR', 'CBOE', 'DD', 'CRM', 'ADP', 'XOM', 'AMZN', 'MGM', 'MSCI', 'WMT', 'MCD', 'JNJ', 'ICE', 'AAPL', 'MSFT', 'MA', 'HD', 'VZ', 'FE', 'PSA', 'NDAQ', 'CMS', 'SBUX', 'BX', 'LUV', 'NOW', 'PG', 'DUK', 'ABBV', 'GIS', 'KKR', 'T', 'KO']"
2019-09-08,"['PCG', 'TGT', 'AAL', 'CSCO', 'AMD', 'PM', 'GM', 'FOX', 'TSN', 'TSLA', 'LEA', 'GE', 'HD', 'WFC', 'COO', 'F', 'UAL', 'BAC', 'CVX', 'RF', 'ET', 'INTC', 'MS', 'C', 'CRM', 'LNG', 'PNC', 'NKE', 'DE', 'GS', 'MAR', 'WMT', 'FB', 'MSCI', 'NFLX', 'GOOG', 'NTRS', 'FE', 'DIS', 'CNC', 'KR', 'BSX', 'JPM', 'MO', 'MGM', 'GIS', 'AAPL', 'AMZN', 'CVS', 'IBM', 'CME', 'ADP', 'PG', 'ICE', 'DUK', 'CMS', 'JNJ', 'ABBV', 'BMY', 'IT', 'IP', 'EBAY', 'MSFT', 'MA', 'VZ', 'UPS', 'USB']"
2019-09-15,"['PCG', 'TGT', 'CAR', 'GE', 'HON', 'POOL', 'CNC', 'TSLA', 'INTC', 'LEA', 'NTRS', 'PM', 'FOX', 'RF', 'CME', 'COO', 'PG', 'ABC', 'FDX', 'MA', 'IP', 'CAT', 'CI', 'IBM', 'BSX', 'AMD', 'PNC', 'V', 'GM', 'ABT', 'NKE', 'BAC', 'SBUX', 'FB', 'NDAQ', 'MS', 'C', 'DIS', 'MCD', 'HD', 'ORCL', 'F', 'EBAY', 'LUV', 'MSCI', 'GOOG', 'KKR', 'NFLX', 'GS', 'JPM', 'DAL', 'AMZN', 'CMCSA', 'OKE', 'MO', 'MSFT', 'GIS', 'LNG', 'PSA', 'ICE', 'DE', 'DD', 'MAR', 'USB', 'NOW', 'BX', 'IT', 'XOM', 'CRM', 'AAPL', 'CMS', 'EA', 'ET', 'WY', 'GD', 'KO', 'VZ', 'MGM', 'TSN', 'WFC', 'T', 'CSCO', 'CVS', 'FE', 'DUK', 'BMY', 'SO', 'ABBV']"
2019-09-22,"['FDX', 'LEA', 'CAT', 'NTRS', 'RF', 'PCG', 'IP', 'CAR', 'GE', 'MO', 'KEY', 'CE', 'MS', 'NFLX', 'BAC', 'KR', 'COO', 'FOX', 'MAR', 'GS', 'IBM', 'GM', 'C', 'JPM', 'HD', 'DD', 'TSN', 'UPS', 'WFC', 'FB', 'DE', 'PNC', 'AMD', 'DIS', 'CBOE', 'BX', 'KKR', 'AIG', 'DAL', 'CMCSA', 'ET', 'NKE', 'USB', 'LNG', 'FE', 'WY', 'PSA', 'AMZN', 'CSCO', 'XOM', 'CME', 'OKE', 'T', 'ADP', 'POOL', 'GOOG', 'AAPL', 'HON', 'CNC', 'BMY', 'SBUX', 'MA', 'EBAY', 'VZ', 'WMT', 'PG', 'MSCI', 'CMS', 'CVS', 'IT', 'CRM', 'V', 'ICE', 'ORCL', 'MSFT', 'MGM', 'CI', 'ABBV', 'GIS', 'KO', 'ABC', 'NDAQ', 'SO', 'JNJ', 'DUK']"
2019-09-29,"['PCG', 'CAR', 'TSN', 'CI', 'LNG', 'KKR', 'ET', 'BSX', 'COO', 'GE', 'BK', 'CNC', 'CVX', 'AIG', 'FB', 'CRM', 'AAL', 'ABC', 'AMD', 'PM', 'FDX', 'NKE', 'INTC', 'LEA', 'MGM', 'CVS', 'PG', 'CMCSA', 'MAR', 'JPM', 'EBAY', 'EA', 'NFLX', 'GM', 'C', 'OKE', 'MSCI', 'BAC', 'MA', 'AMZN', 'FOX', 'IT', 'IBM', 'T', 'ADP', 'RF', 'SBUX', 'PSA', 'PNC', 'MS', 'CE', 'NTRS', 'V', 'LLY', 'CME', 'TSLA', 'ABBV', 'POOL', 'MO', 'FE', 'GS', 'UAL', 'KR', 'HON', 'XOM', 'LUV', 'GD', 'KEY', 'MCD', 'HD', 'DIS', 'BMY', 'ABT', 'DD', 'ICE', 'WY', 'GOOG', 'WFC', 'AAPL', 'F', 'MSFT', 'IP', 'DAL', 'ORCL', 'CMS', 'USB', 'DE', 'VZ']"
2019-10-06,"['CAR', 'FDX', 'BK', 'ADP', 'NTRS', 'BX', 'CME', 'PCG', 'LEA', 'IP', 'POOL', 'SBUX', 'BAC', 'KEY', 'NOW', 'MSCI', 'GE', 'ET', 'MS', 'TSLA', 'DD', 'GS', 'MAR', 'DAL', 'PG', 'MA', 'NFLX', 'LUV', 'GM', 'KKR', 'V', 'MCD', 'C', 'PSA', 'MO', 'JPM', 'ICE', 'WFC', 'FOX', 'AIG', 'DFS', 'OKE', 'USB', 'ABC', 'LNG', 'F', 'JNJ', 'DE', 'MGM', 'GIS', 'CMS', 'XOM', 'T', 'FB', 'NKE', 'DIS', 'ABBV', 'AMZN', 'AMD', 'AAPL', 'MSFT', 'CVS', 'GOOG', 'INTC', 'FE', 'UPS', 'IT', 'EBAY', 'KO', 'COO', 'WMT', 'CMCSA', 'CRM', 'IBM', 'HD', 'ORCL', 'VZ', 'SO', 'DUK']"
2019-10-13,"['PCG', 'FDX', 'LEA', 'AAL', 'NFLX', 'BSX', 'CAT', 'ET', 'BX', 'NTRS', 'IP', 'MAR', 'TSLA', 'DD', 'FOX', 'PG', 'PM', 'OKE', 'BK', 'MS', 'KKR', 'GM', 'NOW', 'GS', 'DAL', 'HD', 'UAL', 'GD', 'JNJ', 'DIS', 'GE', 'LLY', 'KR', 'MGM', 'MO', 'INTC', 'LUV', 'MSCI', 'NKE', 'AAPL', 'COO', 'RF', 'AMD', 'TSN', 'FE', 'BAC', 'AMZN', 'QCOM', 'C', 'CNC', 'CSCO', 'FB', 'CMS', 'ABT', 'UNH', 'IT', 'LNG', 'KO', 'UPS', 'XOM', 'USB', 'EBAY', 'BLK', 'POOL', 'CRM', 'SBUX', 'JPM', 'MA', 'GOOG', 'ORCL', 'ABC', 'CMCSA', 'EA', 'CME', 'IBM', 'ICE', 'MCD', 'WMT', 'T', 'TGT', 'PSA', 'CVS', 'WFC', 'NDAQ', 'MSFT', 'GIS', 'DE', 'PNC', 'HON', 'VZ', 'ABBV']"
2019-10-20,"['PCG', 'CI', 'UNH', 'CNC', 'BSX', 'FB', 'KKR', 'ABC', 'BX', 'ET', 'MGM', 'NFLX', 'AMD', 'LNG', 'COO', 'MSCI', 'CRM', 'F', 'CVX', 'JNJ', 'CVS', 'MAR', 'PM', 'IBM', 'ORCL', 'NKE', 'AMZN', 'DD', 'AAL', 'DAL', 'GE', 'AAPL', 'CMCSA', 'LLY', 'GD', 'ABT', 'AIG', 'MS', 'GM', 'EA', 'BAC', 'TSN', 'WFC', 'MSFT', 'FDX', 'PSA', 'MA', 'GS', 'XOM', 'MO', 'NTRS', 'WY', 'GIS', 'UAL', 'UPS', 'CSCO', 'PG', 'SBUX', 'INTC', 'ABBV', 'FOX', 'IT', 'DIS', 'USB', 'RF', 'KO', 'CAT', 'KEY', 'PNC', 'HON', 'LEA', 'CMS', 'JPM', 'T', 'IP', 'BMY', 'GOOG', 'V', 'FE', 'C', 'HD', 'LUV', 'CE', 'WMT', 'CME', 'AXP', 'TSLA', 'PFE', 'DUK', 'VZ', 'DE', 'ADP', 'ICE']"
2019-10-27,"['PCG', 'TSLA', 'LEA', 'BX', 'POOL', 'AAL', 'DAL', 'GM', 'IP', 'MS', 'F', 'KKR', 'NTRS', 'CAR', 'KR', 'GE', 'EBAY', 'ABC', 'UAL', 'NOW', 'BAC', 'INTC', 'UNH', 'TSN', 'BLK', 'COO', 'MCD', 'GS', 'NKE', 'CME', 'PG', 'LUV', 'XOM', 'CI', 'LLY', 'TGT', 'RF', 'DD', 'T', 'MO', 'FOX', 'AMD', 'CRM', 'KEY', 'OKE', 'HD', 'GD', 'ET', 'WFC', 'FE', 'AXP', 'GIS', 'CVS', 'C', 'AAPL', 'PM', 'JPM', 'IBM', 'CNC', 'JNJ', 'PSA', 'WY', 'USB', 'MSCI', 'CE', 'FB', 'MAR', 'VZ', 'UPS', 'ICE', 'GOOG', 'QCOM', 'KO', 'AMZN', 'CMCSA', 'NFLX', 'CMS', 'DUK', 'DE', 'ABT', 'SO', 'ORCL', 'MA', 'ABBV', 'NDAQ', 'EA', 'DIS', 'PNC', 'IT', 'WMT', 'MSFT', 'MGM', 'V']"
2019-11-03,"['PCG', 'TSLA', 'GE', 'CAR', 'AAL', 'MSCI', 'LEA', 'CAT', 'MO', 'BX', 'TSN', 'PSA', 'AMD', 'PG', 'CNC', 'DD', 'MS', 'NTRS', 'BAC', 'INTC', 'OKE', 'CRM', 'KR', 'AAPL', 'NFLX', 'T', 'IP', 'MCD', 'IT', 'CME', 'KKR', 'GD', 'JPM', 'ABBV', 'QCOM', 'LNG', 'LUV', 'FE', 'BMY', 'ABC', 'TGT', 'JNJ', 'ABT', 'EBAY', 'COO', 'ET', 'USB', 'FB', 'CVS', 'DUK', 'CSCO', 'IBM', 'GOOG', 'CMCSA', 'UPS', 'AIG', 'NKE', 'C', 'HD', 'CVX', 'PNC', 'POOL', 'GS', 'MA', 'RF', 'MGM', 'CMS', 'SBUX', 'WFC', 'WY', 'WMT', 'ICE', 'CE', 'FOX', 'DE', 'GM', 'XOM', 'MSFT', 'CBOE', 'V', 'AXP', 'AMZN', 'MAR', 'F', 'DIS', 'VZ']"
