date,ranking
2019-02-17,"['PCG', 'EBAY', 'MO', 'AMD', 'KO', 'NOW', 'LUV', 'AMZN', 'DE', 'CI', 'NKE', 'AIG', 'SBUX', 'VZ', 'BAC', 'BMY', 'FE', 'MS', 'NFLX', 'C', 'GS', 'GD', 'UAL', 'NDAQ', 'LEA', 'TSLA', 'UPS', 'T', 'WFC', 'IBM', 'NTRS', 'CME', 'PM', 'AAPL', 'PFE', 'AXP', 'MSFT', 'ICE', 'JNJ', 'CE', 'EA', 'PG', 'MGM', 'BLK', 'DIS', 'AAL', 'BSX', 'CAR', 'CMS', 'CNC', 'CRM', 'CVS', 'CVX', 'DFS', 'GIS', 'GM', 'HD', 'IP', 'IT', 'JPM', 'LNG', 'MCD', 'ORCL', 'RF', 'USB', 'V', 'XOM', 'CSCO', 'FDX', 'MA', 'MAR', 'COO', 'GOOG', 'WMT', 'DUK', 'ABC', 'F', 'MSCI', 'OKE', 'FB', 'ET', 'GE', 'WY']"
2019-02-24,"['PCG', 'NOW', 'CAR', 'GE', 'INTC', 'MO', 'AAPL', 'CVS', 'FB', 'XOM', 'LLY', 'DAL', 'MAR', 'MCD', 'GS', 'AMZN', 'AAL', 'WMT', 'WFC', 'DE', 'GOOG', 'GM', 'PM', 'CME', 'JPM', 'T', 'MA', 'ORCL', 'KO', 'KR', 'PNC', 'F', 'FDX', 'ABC', 'TSLA', 'DIS', 'MS', 'GIS', 'BMY', 'LUV', 'MSCI', 'DD', 'CRM', 'NFLX', 'LEA', 'PG', 'CSCO', 'C', 'CAT', 'CMS', 'CNC', 'COO', 'EA', 'HD', 'IBM', 'ICE', 'IP', 'IT', 'MGM', 'MSFT', 'NTRS', 'PSA', 'RF', 'UAL', 'UNH', 'USB', 'OKE', 'ABT', 'BSX', 'CMCSA', 'NKE', 'FE', 'ET']"
2019-03-03,"['PCG', 'CAR', 'CI', 'CVS', 'TSLA', 'LNG', 'PM', 'KKR', 'MGM', 'DD', 'HD', 'ET', 'LEA', 'LUV', 'EA', 'ABBV', 'PFE', 'GOOG', 'T', 'CME', 'ADP', 'DAL', 'F', 'FB', 'AAPL', 'WFC', 'GS', 'DE', 'KR', 'NDAQ', 'OKE', 'MS', 'CVX', 'GE', 'AMZN', 'MSCI', 'PG', 'LLY', 'IP', 'INTC', 'ABC', 'DUK', 'BMY', 'USB', 'AXP', 'BSX', 'C', 'CAT', 'CE', 'CMCSA', 'CMS', 'COO', 'CRM', 'CSCO', 'GIS', 'GM', 'IT', 'JPM', 'MO', 'NFLX', 'NTRS', 'PNC', 'QCOM', 'RF', 'SO', 'TGT', 'UPS', 'IBM', 'WMT', 'MSFT', 'DIS', 'EBAY', 'ICE', 'XOM', 'MA', 'BAC', 'PSA', 'V', 'VZ', 'JNJ', 'BLK', 'MAR', 'POOL', 'FE']"
2019-03-10,"['PCG', 'AAL', 'POOL', 'ABC', 'ICE', 'CME', 'TSLA', 'KR', 'UAL', 'MGM', 'INTC', 'CVS', 'NDAQ', 'FB', 'CMCSA', 'CSCO', 'DAL', 'JPM', 'NFLX', 'GOOG', 'MCD', 'QCOM', 'F', 'DE', 'MAR', 'BAC', 'DFS', 'HON', 'C', 'AMZN', 'GE', 'LLY', 'GS', 'AAPL', 'AMD', 'AXP', 'BMY', 'BSX', 'CE', 'CI', 'COO', 'CRM', 'CVX', 'EA', 'FE', 'GIS', 'GM', 'HD', 'IBM', 'IP', 'LEA', 'MA', 'MO', 'ORCL', 'PSA', 'RF', 'USB', 'WMT', 'PG', 'MSFT', 'IT', 'WFC', 'MS', 'CMS', 'ABT', 'VZ', 'LNG', 'TGT', 'NTRS', 'XOM', 'DIS', 'T', 'PM', 'MSCI', 'ET']"
2019-03-17,"['PCG', 'CVS', 'LUV', 'TSLA', 'KR', 'AAL', 'CI', 'EA', 'UAL', 'MGM', 'CNC', 'C', 'EBAY', 'MO', 'KKR', 'AMZN', 'DE', 'UPS', 'CAT', 'AAPL', 'AIG', 'ABC', 'GD', 'PFE', 'MCD', 'PG', 'BAC', 'XOM', 'PSA', 'CBOE', 'JNJ', 'DAL', 'UNH', 'NFLX', 'AMD', 'CME', 'ICE', 'FB', 'ABBV', 'GS', 'BMY', 'CMCSA', 'QCOM', 'GE', 'OKE', 'BX', 'NKE', 'CVX', 'DD', 'F', 'LEA', 'WMT', 'LLY', 'VZ', 'GOOG', 'PM', 'INTC', 'ADP', 'AXP', 'BK', 'BLK', 'BSX', 'CE', 'CMS', 'CRM', 'CSCO', 'GIS', 'GM', 'HD', 'IBM', 'IP', 'IT', 'MA', 'NOW', 'NTRS', 'RF', 'TSN', 'USB', 'MSFT', 'MS', 'MAR', 'JPM', 'DIS', 'COO', 'V', 'LNG', 'WFC', 'T', 'ORCL', 'ABT', 'TGT', 'WY', 'MSCI', 'POOL', 'FE', 'ET']"
2019-03-24,"['CVS', 'LEA', 'KR', 'AAL', 'RF', 'UNH', 'CI', 'UAL', 'DIS', 'KEY', 'DAL', 'GM', 'MAR', 'C', 'JPM', 'TSLA', 'NTRS', 'LUV', 'BMY', 'T', 'ABC', 'DE', 'XOM', 'OKE', 'CBOE', 'TGT', 'CME', 'ET', 'PFE', 'DD', 'CAT', 'BLK', 'FDX', 'AMD', 'COO', 'MS', 'MSCI', 'HD', 'KO', 'ICE', 'POOL', 'MCD', 'GS', 'PG', 'QCOM', 'BSX', 'WFC', 'WMT', 'NFLX', 'INTC', 'CVX', 'AAPL', 'GE', 'PM', 'V', 'KKR', 'IP', 'VZ', 'JNJ', 'FB', 'LNG', 'PSA', 'FE', 'GOOG', 'AIG', 'AMZN', 'CAR', 'CE', 'CMS', 'CRM', 'CSCO', 'EA', 'GD', 'GIS', 'IBM', 'IT', 'MA', 'MGM', 'MSFT', 'ORCL', 'USB', 'MO', 'NKE', 'SBUX', 'CMCSA', 'ABT', 'BX']"
2019-03-31,"['CNC', 'CVS', 'ABC', 'NDAQ', 'CME', 'KR', 'LEA', 'BMY', 'CRM', 'GE', 'TGT', 'C', 'KEY', 'AMD', 'NKE', 'ICE', 'PNC', 'LUV', 'NTRS', 'CBOE', 'TSLA', 'BAC', 'PCG', 'CAT', 'BSX', 'WFC', 'NFLX', 'JPM', 'DIS', 'RF', 'UNH', 'FDX', 'GS', 'MS', 'GM', 'T', 'DAL', 'CMCSA', 'MCD', 'CSCO', 'FB', 'FE', 'INTC', 'MSCI', 'HD', 'DE', 'ET', 'JNJ', 'DD', 'GOOG', 'MA', 'PG', 'CAR', 'USB', 'ABT', 'AMZN', 'BLK', 'COO', 'GD', 'IBM', 'IP', 'IT', 'LLY', 'MAR', 'MSFT', 'PSA', 'VZ', 'WMT', 'MO', 'GIS', 'CMS', 'POOL', 'WY', 'AAPL', 'OKE', 'LNG']"
2019-04-07,"['AMD', 'AMZN', 'AAPL', 'TSLA', 'BMY', 'PCG', 'NKE', 'RF', 'CVX', 'GOOG', 'T', 'BX', 'LUV', 'LEA', 'FE', 'FB', 'WFC', 'CI', 'C', 'DAL', 'JPM', 'HD', 'MSCI', 'WMT', 'DIS', 'MAR', 'XOM', 'PG', 'MS', 'CME', 'F', 'ICE', 'UPS', 'EBAY', 'CMCSA', 'NFLX', 'ABC', 'ABT', 'BAC', 'CAR', 'CE', 'CMS', 'CRM', 'DE', 'EA', 'GE', 'GM', 'IBM', 'IP', 'IT', 'LLY', 'LNG', 'MA', 'MO', 'NDAQ', 'NOW', 'SO', 'USB', 'VZ', 'MSFT', 'ADP', 'COO', 'NTRS', 'QCOM', 'INTC', 'PSA', 'AIG', 'DD', 'GS', 'CVS', 'POOL', 'WY', 'OKE', 'ET']"
2019-04-14,"['WFC', 'AMD', 'UNH', 'RF', 'FOX', 'BSX', 'BAC', 'PNC', 'PCG', 'CVX', 'GE', 'TSLA', 'ABC', 'USB', 'BK', 'C', 'LNG', 'NTRS', 'F', 'JPM', 'CME', 'CNC', 'GIS', 'CVS', 'NKE', 'ORCL', 'MSCI', 'HD', 'LUV', 'GS', 'EBAY', 'MSFT', 'PG', 'V', 'PFE', 'CI', 'CE', 'AIG', 'CSCO', 'DE', 'WMT', 'ICE', 'UAL', 'BMY', 'GOOG', 'T', 'KO', 'DUK', 'BLK', 'MCD', 'TGT', 'JNJ', 'PSA', 'SBUX', 'CMCSA', 'FE', 'XOM', 'AAPL', 'MS', 'LEA', 'ABT', 'ADP', 'CAR', 'CAT', 'CMS', 'COO', 'CRM', 'DFS', 'EA', 'GM', 'IBM', 'INTC', 'IP', 'MAR', 'MGM', 'MO', 'NDAQ', 'NFLX', 'NOW', 'PM', 'QCOM', 'UPS', 'DAL', 'AMZN', 'IT', 'MA', 'FB', 'DD', 'DIS', 'VZ', 'AAL', 'ET', 'POOL']"
2019-04-21,"['CNC', 'CI', 'QCOM', 'DIS', 'DAL', 'PCG', 'CVS', 'LEA', 'UNH', 'PM', 'RF', 'BK', 'ABC', 'NDAQ', 'GE', 'LUV', 'TSLA', 'UPS', 'PNC', 'CRM', 'WFC', 'WMT', 'MS', 'FB', 'FE', 'NFLX', 'PG', 'AIG', 'KO', 'AAL', 'AMZN', 'GOOG', 'ABBV', 'NKE', 'CMCSA', 'KKR', 'VZ', 'EBAY', 'MSFT', 'LNG', 'ICE', 'ADP', 'GM', 'ET', 'AAPL', 'CSCO', 'DE', 'BLK', 'ABT', 'AMD', 'BMY', 'COO', 'CVX', 'DUK', 'FOX', 'GIS', 'IT', 'LLY', 'MA', 'NTRS', 'PSA', 'SBUX', 'SO', 'XOM', 'MO', 'USB', 'INTC', 'MGM', 'IP', 'CME', 'JPM', 'HON', 'MCD', 'IBM', 'CE', 'AXP', 'BAC', 'JNJ', 'GD', 'BX', 'T', 'GS', 'C']"
2019-04-28,"['QCOM', 'PCG', 'TSLA', 'DAL', 'UAL', 'JPM', 'MO', 'AMD', 'DIS', 'PNC', 'BAC', 'MSCI', 'F', 'INTC', 'MGM', 'TGT', 'KR', 'DFS', 'LLY', 'WFC', 'MS', 'FE', 'LEA', 'ABC', 'CVS', 'VZ', 'CNC', 'UPS', 'AAPL', 'CI', 'JNJ', 'GE', 'LNG', 'BMY', 'GS', 'BSX', 'FB', 'C', 'LUV', 'T', 'SBUX', 'MAR', 'GOOG', 'NTRS', 'RF', 'CAT', 'CAR', 'XOM', 'COO', 'UNH', 'HD', 'CVX', 'GD', 'NFLX', 'CME', 'OKE', 'ADP', 'AIG', 'AXP', 'CRM', 'DE', 'DUK', 'EA', 'FOX', 'GIS', 'GM', 'IBM', 'IT', 'KO', 'MA', 'MCD', 'PFE', 'PG', 'PM', 'PSA', 'TSN', 'V', 'CMCSA', 'ICE', 'IP', 'CMS', 'EBAY', 'ABBV', 'WMT', 'NOW', 'CE', 'AMZN', 'ET', 'MSFT', 'POOL', 'AAL', 'WY']"
2019-05-05,"['QCOM', 'PCG', 'UNH', 'CI', 'LLY', 'DIS', 'GE', 'CVX', 'JPM', 'F', 'BSX', 'TSLA', 'MGM', 'WFC', 'OKE', 'DD', 'ET', 'T', 'PFE', 'BX', 'AMD', 'GOOG', 'XOM', 'INTC', 'GS', 'KO', 'LEA', 'C', 'KKR', 'ABC', 'DE', 'LNG', 'BAC', 'MSCI', 'BK', 'UAL', 'CAT', 'SBUX', 'BMY', 'KR', 'NFLX', 'FB', 'DAL', 'PM', 'GM', 'AAPL', 'CME', 'FOX', 'HON', 'ABT', 'CVS', 'ICE', 'MS', 'NTRS', 'ADP', 'CBOE', 'CE', 'CMCSA', 'COO', 'CRM', 'CSCO', 'GIS', 'HD', 'IBM', 'IP', 'IT', 'MSFT', 'NKE', 'UPS', 'USB', 'VZ', 'WMT', 'DUK', 'MO', 'PG', 'DFS', 'MCD', 'CMS', 'MA', 'TSN', 'RF', 'MAR', 'AMZN', 'PSA', 'FE', 'POOL']"
2019-05-12,"['QCOM', 'PCG', 'BK', 'EA', 'IP', 'DD', 'BSX', 'INTC', 'PFE', 'MO', 'ABT', 'IBM', 'CAR', 'BX', 'RF', 'GE', 'TSLA', 'CI', 'DUK', 'LEA', 'IT', 'GS', 'T', 'PM', 'BAC', 'NKE', 'ET', 'AMD', 'XOM', 'MAR', 'VZ', 'F', 'GOOG', 'CNC', 'CSCO', 'UAL', 'UPS', 'NTRS', 'LNG', 'COO', 'V', 'ICE', 'WMT', 'NFLX', 'AAPL', 'AMZN', 'PSA', 'CME', 'ORCL', 'GM', 'KO', 'CMCSA', 'PG', 'CVS', 'DE', 'C', 'GD', 'ABC', 'ADP', 'CAT', 'CE', 'CMS', 'CRM', 'DAL', 'FOX', 'HD', 'HON', 'JNJ', 'JPM', 'KKR', 'MA', 'MGM', 'MS', 'NOW', 'PNC', 'SBUX', 'UNH', 'USB', 'MSFT', 'NDAQ', 'FB', 'WFC', 'DIS', 'POOL', 'CVX', 'AIG', 'MSCI', 'TSN', 'MCD']"
2019-05-19,"['TSLA', 'INTC', 'DE', 'LEA', 'TGT', 'F', 'CNC', 'UPS', 'AAL', 'GM', 'C', 'GS', 'AAPL', 'MS', 'T', 'NKE', 'WMT', 'MO', 'UNH', 'BAC', 'LUV', 'QCOM', 'XOM', 'CVS', 'GOOG', 'WFC', 'NTRS', 'CSCO', 'ET', 'PG', 'MGM', 'ICE', 'CVX', 'DUK', 'BSX', 'NFLX', 'SBUX', 'BX', 'V', 'VZ', 'AXP', 'GE', 'NDAQ', 'AMZN', 'CI', 'MSFT', 'PM', 'LNG', 'CBOE', 'IBM', 'BMY', 'MCD', 'JPM', 'FB', 'JNJ', 'POOL', 'ABT', 'ADP', 'CE', 'CRM', 'DAL', 'EA', 'FOX', 'HD', 'IP', 'IT', 'KKR', 'KO', 'MA', 'PSA', 'RF', 'TSN', 'UAL', 'USB', 'AMD', 'COO', 'GIS', 'MAR', 'DIS', 'CMS', 'CMCSA', 'OKE', 'ABC', 'FE', 'MSCI', 'CME']"
2019-05-26,"['QCOM', 'PCG', 'GOOG', 'MGM', 'DD', 'NKE', 'XOM', 'DE', 'CI', 'GM', 'TSLA', 'UAL', 'AAPL', 'F', 'BAC', 'LNG', 'NDAQ', 'AIG', 'BMY', 'MS', 'GS', 'CVS', 'TSN', 'DAL', 'BLK', 'VZ', 'NFLX', 'LUV', 'NTRS', 'FB', 'JPM', 'MAR', 'CBOE', 'IP', 'CVX', 'MSCI', 'CAR', 'BSX', 'AMZN', 'CE', 'WMT', 'MCD', 'ET', 'ABBV', 'T', 'MSFT', 'IBM', 'CME', 'DIS', 'PG', 'GE', 'CSCO', 'KO', 'BX', 'ICE', 'ABT', 'AMD', 'CMS', 'CNC', 'COO', 'CRM', 'DUK', 'EA', 'FOX', 'GIS', 'HD', 'IT', 'KKR', 'MA', 'MO', 'PSA', 'RF', 'UPS', 'USB', 'WFC', 'ABC', 'TGT', 'POOL', 'FE']"
2019-06-02,"['TSLA', 'FDX', 'AAPL', 'DE', 'QCOM', 'MS', 'BK', 'INTC', 'NFLX', 'KKR', 'GM', 'C', 'JNJ', 'GS', 'RF', 'FB', 'MO', 'BLK', 'BAC', 'JPM', 'CSCO', 'ET', 'DFS', 'XOM', 'AMZN', 'F', 'IP', 'MAR', 'VZ', 'GE', 'PM', 'WFC', 'CME', 'PG', 'CNC', 'NDAQ', 'GOOG', 'IBM', 'KO', 'TGT', 'MSCI', 'WMT', 'BSX', 'ABT', 'T', 'ABC', 'LNG', 'ICE', 'DIS', 'BMY', 'IT', 'USB', 'MSFT', 'TSN', 'CRM', 'EBAY', 'AMD', 'COO', 'CVX', 'EA', 'FOX', 'GIS', 'HD', 'MA', 'NOW', 'PSA']"
2019-06-09,"['TSLA', 'DE', 'QCOM', 'FDX', 'NTRS', 'MS', 'GOOG', 'FOX', 'FB', 'ET', 'C', 'CVS', 'NOW', 'UAL', 'BLK', 'BAC', 'TGT', 'XOM', 'LEA', 'ORCL', 'PM', 'AAPL', 'CI', 'AMZN', 'LNG', 'INTC', 'GD', 'TSN', 'GS', 'CSCO', 'PFE', 'PCG', 'VZ', 'RF', 'T', 'F', 'JPM', 'DIS', 'NFLX', 'BX', 'BSX', 'CMCSA', 'CE', 'MSFT', 'ADP', 'BMY', 'CBOE', 'ICE', 'KO', 'CME', 'CNC', 'FE', 'POOL', 'DD', 'ABT', 'AXP', 'COO', 'CRM', 'DFS', 'EA', 'GE', 'GIS', 'GM', 'HD', 'IP', 'IT', 'MA', 'MO', 'NDAQ', 'PSA', 'UPS', 'USB', 'WFC', 'CMS', 'AIG', 'MAR', 'AMD', 'IBM', 'WMT', 'ABC', 'MSCI']"
2019-06-16,"['QCOM', 'TGT', 'TSLA', 'OKE', 'LNG', 'CSCO', 'KKR', 'GOOG', 'AMD', 'NTRS', 'ET', 'MS', 'AAPL', 'GS', 'PCG', 'IP', 'GE', 'LEA', 'DE', 'FOX', 'CRM', 'GM', 'CMCSA', 'WFC', 'FB', 'AMZN', 'BAC', 'TSN', 'DFS', 'CVS', 'NDAQ', 'MSCI', 'MAR', 'T', 'JNJ', 'PNC', 'DIS', 'C', 'BSX', 'GD', 'VZ', 'ICE', 'SBUX', 'ORCL', 'LLY', 'INTC', 'CBOE', 'MCD', 'XOM', 'NFLX', 'MA', 'JPM', 'DD', 'EA', 'POOL', 'BMY', 'AXP', 'BLK', 'CE', 'CI', 'CNC', 'COO', 'DUK', 'HD', 'IBM', 'IT', 'MGM', 'MO', 'PG', 'PSA', 'RF', 'SO', 'UAL', 'UPS', 'USB', 'V', 'MSFT', 'CMS', 'WMT', 'ABT', 'ABC', 'CME', 'FE']"
2019-06-23,"['MO', 'VZ', 'NTRS', 'TSN', 'KR', 'ET', 'T', 'TSLA', 'BAC', 'AAL', 'KKR', 'MS', 'GS', 'ABC', 'DE', 'PM', 'KEY', 'GOOG', 'BX', 'NFLX', 'INTC', 'CVX', 'XOM', 'WFC', 'NKE', 'AMD', 'FE', 'LUV', 'GD', 'IBM', 'DD', 'WMT', 'AAPL', 'FDX', 'LNG', 'AMZN', 'UAL', 'ORCL', 'CME', 'C', 'DAL', 'PFE', 'TGT', 'BSX', 'MSFT', 'FOX', 'UNH', 'GIS', 'ICE', 'CAT', 'BMY', 'CE', 'CMS', 'CNC', 'COO', 'CRM', 'CVS', 'DIS', 'GM', 'HD', 'HON', 'IP', 'IT', 'JPM', 'MA', 'MGM', 'PG', 'PSA', 'RF', 'UPS', 'USB', 'EBAY', 'KO', 'MAR', 'FB', 'ABT', 'GE', 'PCG', 'MSCI']"
