date,ranking
2019-02-17,"['PCG', 'MO', 'EBAY', 'CAR', 'KO', 'FB', 'NOW', 'EA', 'LEA', 'CI', 'PFE', 'MS', 'AAPL', 'LUV', 'VZ', 'AMD', 'XOM', 'PM', 'UPS', 'BMY', 'GE', 'IBM', 'AMZN', 'CVS', 'DFS', 'T', 'AIG', 'BLK', 'AAL', 'UAL', 'MCD', 'DE', 'TSLA', 'CME', 'JPM', 'MSCI', 'WFC', 'MA', 'ABC', 'DUK', 'BSX', 'SBUX', 'CSCO', 'CRM', 'GS', 'NKE', 'MSFT', 'WY', 'CVX', 'MGM', 'LNG', 'F', 'ICE', 'COO', 'WMT', 'CE', 'GIS', 'NTRS', 'V', 'BAC', 'PG', 'JNJ', 'MAR', 'C', 'ET', 'NFLX', 'CMS', 'AXP', 'OKE', 'IT', 'FE', 'NDAQ', 'CNC', 'GD', 'RF', 'ORCL', 'GOOG', 'FDX', 'HD', 'DIS', 'GM', 'USB', 'IP']"
2019-02-24,"['PCG', 'CAR', 'EA', 'NOW', 'CVS', 'MO', 'DD', 'MSFT', 'MAR', 'FB', 'GE', 'PM', 'CAT', 'INTC', 'KR', 'TSLA', 'CME', 'KO', 'GS', 'MCD', 'LUV', 'WMT', 'MS', 'AAPL', 'NTRS', 'ABC', 'DAL', 'AMZN', 'XOM', 'MA', 'CSCO', 'T', 'DE', 'LLY', 'BMY', 'NKE', 'LEA', 'GIS', 'ORCL', 'NFLX', 'UAL', 'CRM', 'MGM', 'PSA', 'IT', 'PNC', 'WFC', 'RF', 'PG', 'OKE', 'MSCI', 'AAL', 'ICE', 'FE', 'IP', 'CMS', 'HD', 'ABT', 'ET', 'DIS', 'USB', 'F', 'JPM', 'CNC', 'C', 'CMCSA', 'UNH', 'GOOG', 'FDX', 'BSX', 'IBM', 'GM', 'COO']"
2019-03-03,"['PCG', 'CAR', 'CI', 'GE', 'PM', 'MAR', 'LEA', 'CVS', 'MGM', 'CAT', 'PG', 'CE', 'LLY', 'CME', 'F', 'AMZN', 'GS', 'MSCI', 'WFC', 'INTC', 'MS', 'DAL', 'TSLA', 'T', 'JPM', 'DD', 'LUV', 'C', 'ADP', 'GOOG', 'EA', 'PSA', 'ICE', 'COO', 'ABC', 'CSCO', 'XOM', 'OKE', 'IBM', 'NFLX', 'MSFT', 'LNG', 'ET', 'KR', 'KKR', 'QCOM', 'PNC', 'AAPL', 'SO', 'EBAY', 'NDAQ', 'DE', 'BSX', 'WMT', 'BLK', 'GIS', 'FB', 'HD', 'VZ', 'BMY', 'GM', 'IP', 'ABBV', 'CVX', 'CMCSA', 'JNJ', 'POOL', 'DUK', 'MO', 'CMS', 'BAC', 'DIS', 'TGT', 'RF', 'USB', 'CRM', 'UPS', 'PFE', 'AXP', 'MA', 'IT', 'FE', 'V', 'NTRS']"
2019-03-10,"['PCG', 'KR', 'CVS', 'CI', 'NDAQ', 'AAL', 'EA', 'ABC', 'MGM', 'LEA', 'AMD', 'CRM', 'GE', 'UAL', 'CME', 'INTC', 'MSCI', 'ICE', 'MAR', 'FB', 'TSLA', 'IBM', 'F', 'MO', 'HD', 'CE', 'RF', 'C', 'QCOM', 'CSCO', 'LLY', 'IT', 'DFS', 'ABT', 'MS', 'DE', 'ET', 'BMY', 'HON', 'MCD', 'PM', 'BAC', 'GM', 'JPM', 'AMZN', 'MA', 'MSFT', 'BSX', 'CMCSA', 'NFLX', 'GIS', 'NTRS', 'POOL', 'WMT', 'DAL', 'T', 'GS', 'LNG', 'PSA', 'XOM', 'GOOG', 'USB', 'TGT', 'WFC', 'AXP', 'COO', 'PG', 'FE', 'AAPL', 'CMS', 'ORCL', 'IP', 'VZ', 'DIS', 'CVX']"
2019-03-17,"['CVS', 'PCG', 'KR', 'CI', 'EA', 'CNC', 'LUV', 'UNH', 'ABC', 'TSLA', 'AMD', 'PSA', 'AAPL', 'MGM', 'AAL', 'QCOM', 'LEA', 'MAR', 'KKR', 'GD', 'UAL', 'MO', 'HD', 'DE', 'ABBV', 'BMY', 'NTRS', 'CMCSA', 'OKE', 'CAT', 'GS', 'AMZN', 'ICE', 'C', 'ET', 'GE', 'WY', 'GOOG', 'BX', 'BK', 'UPS', 'FB', 'PM', 'AIG', 'CSCO', 'PFE', 'MCD', 'CBOE', 'CRM', 'PG', 'WMT', 'COO', 'POOL', 'T', 'MS', 'CE', 'JPM', 'LLY', 'AXP', 'CME', 'F', 'LNG', 'WFC', 'NOW', 'VZ', 'NKE', 'NFLX', 'MSFT', 'INTC', 'BLK', 'DAL', 'GIS', 'BAC', 'MA', 'MSCI', 'ADP', 'TSN', 'TGT', 'CVX', 'JNJ', 'BSX', 'RF', 'XOM', 'DIS', 'V', 'DD', 'ABT', 'GM', 'EBAY', 'IT', 'IBM', 'USB', 'IP', 'CMS', 'FE', 'ORCL']"
2019-03-24,"['RF', 'KEY', 'KR', 'CI', 'LEA', 'DAL', 'UNH', 'CVS', 'AMD', 'AAL', 'UAL', 'KKR', 'BSX', 'NTRS', 'USB', 'ABC', 'DIS', 'JPM', 'TSLA', 'LNG', 'BMY', 'NKE', 'HD', 'C', 'GM', 'GIS', 'MAR', 'DE', 'AAPL', 'QCOM', 'LUV', 'BLK', 'COO', 'MGM', 'TGT', 'CAR', 'GS', 'CME', 'ET', 'IP', 'OKE', 'DD', 'MS', 'CMCSA', 'PSA', 'CSCO', 'POOL', 'PG', 'MSCI', 'ABT', 'GOOG', 'FB', 'T', 'AMZN', 'V', 'INTC', 'GD', 'PFE', 'MO', 'WMT', 'WFC', 'NFLX', 'GE', 'CBOE', 'EA', 'CAT', 'VZ', 'AIG', 'MSFT', 'BX', 'PM', 'CVX', 'CE', 'JNJ', 'ICE', 'SBUX', 'FE', 'FDX', 'XOM', 'MCD', 'IBM', 'KO', 'CMS', 'MA', 'CRM', 'ORCL', 'IT']"
2019-03-31,"['AMD', 'KR', 'CVS', 'RF', 'GE', 'LEA', 'KEY', 'CNC', 'PCG', 'NDAQ', 'ICE', 'ABC', 'BMY', 'CME', 'FDX', 'LUV', 'CAR', 'AAPL', 'BSX', 'MSCI', 'CBOE', 'AMZN', 'TSLA', 'CAT', 'BAC', 'GM', 'PG', 'GOOG', 'MSFT', 'C', 'NKE', 'CRM', 'UNH', 'NTRS', 'DE', 'MAR', 'ABT', 'DIS', 'MCD', 'NFLX', 'PSA', 'HD', 'IP', 'BLK', 'GIS', 'TGT', 'USB', 'T', 'POOL', 'MS', 'JPM', 'MO', 'GS', 'GD', 'IT', 'MA', 'CSCO', 'WFC', 'IBM', 'VZ', 'INTC', 'LLY', 'FB', 'DAL', 'CMCSA', 'WY', 'CMS', 'DD', 'COO', 'JNJ', 'FE', 'ET', 'OKE', 'PNC', 'WMT', 'LNG']"
2019-04-07,"['AMD', 'RF', 'AMZN', 'LEA', 'DAL', 'PCG', 'BMY', 'NTRS', 'HD', 'AAPL', 'TSLA', 'MS', 'C', 'MSCI', 'MO', 'COO', 'FB', 'BAC', 'ADP', 'LLY', 'MAR', 'ABC', 'BX', 'JPM', 'CMCSA', 'CME', 'F', 'T', 'CE', 'LUV', 'ICE', 'MSFT', 'USB', 'PG', 'NOW', 'DE', 'ABT', 'DIS', 'GOOG', 'DD', 'CI', 'UPS', 'FE', 'GS', 'AIG', 'GM', 'CVX', 'WFC', 'MA', 'GE', 'NDAQ', 'LNG', 'VZ', 'QCOM', 'CRM', 'EBAY', 'CMS', 'CVS', 'INTC', 'POOL', 'NFLX', 'WMT', 'ET', 'XOM', 'IP', 'PSA', 'IBM', 'NKE', 'SO', 'IT', 'WY', 'EA', 'CAR', 'OKE']"
2019-04-14,"['RF', 'LEA', 'PCG', 'AMD', 'PNC', 'BAC', 'UNH', 'FOX', 'DIS', 'NTRS', 'DAL', 'LUV', 'GE', 'USB', 'NKE', 'MS', 'C', 'GS', 'MSCI', 'BSX', 'F', 'PG', 'JPM', 'AAL', 'CAR', 'TSLA', 'BLK', 'DFS', 'CAT', 'CVX', 'GM', 'CNC', 'ICE', 'WFC', 'AIG', 'BK', 'UAL', 'ABC', 'HD', 'CE', 'FB', 'CSCO', 'BMY', 'EBAY', 'CME', 'IP', 'NFLX', 'ORCL', 'INTC', 'SBUX', 'ADP', 'CVS', 'GIS', 'UPS', 'MAR', 'AMZN', 'POOL', 'V', 'DE', 'CMCSA', 'DD', 'CI', 'AAPL', 'PFE', 'ABT', 'XOM', 'JNJ', 'NDAQ', 'ET', 'MSFT', 'IT', 'PM', 'VZ', 'CRM', 'MO', 'T', 'TGT', 'LNG', 'QCOM', 'WMT', 'EA', 'MCD', 'NOW', 'GOOG', 'COO', 'DUK', 'PSA', 'MGM', 'FE', 'MA', 'CMS', 'KO', 'IBM']"
2019-04-21,"['PCG', 'QCOM', 'CNC', 'DIS', 'LEA', 'DAL', 'RF', 'CI', 'BK', 'IP', 'UNH', 'MS', 'AMD', 'CVS', 'PM', 'GE', 'COO', 'ABT', 'PNC', 'ABC', 'FOX', 'AAL', 'GOOG', 'FB', 'LNG', 'GM', 'GS', 'AAPL', 'JPM', 'LLY', 'LUV', 'INTC', 'MO', 'TSLA', 'NTRS', 'PG', 'CRM', 'AIG', 'MGM', 'BAC', 'BLK', 'CSCO', 'ICE', 'ET', 'PSA', 'UPS', 'WFC', 'BX', 'VZ', 'NKE', 'BMY', 'SBUX', 'IT', 'AMZN', 'WMT', 'C', 'USB', 'ABBV', 'CE', 'JNJ', 'KKR', 'IBM', 'CVX', 'DE', 'MSFT', 'DUK', 'ADP', 'FE', 'CMCSA', 'NDAQ', 'NFLX', 'T', 'CME', 'SO', 'HON', 'EBAY', 'KO', 'MA', 'AXP', 'XOM', 'MCD', 'GD', 'GIS']"
2019-04-28,"['QCOM', 'PCG', 'LEA', 'TSLA', 'CNC', 'F', 'INTC', 'DIS', 'UPS', 'DAL', 'LLY', 'AMD', 'TGT', 'CI', 'UNH', 'NOW', 'MO', 'JPM', 'ABC', 'MSCI', 'UAL', 'KR', 'AAL', 'NTRS', 'FB', 'MS', 'DFS', 'BSX', 'AAPL', 'PNC', 'GS', 'MGM', 'MAR', 'T', 'IP', 'ET', 'EBAY', 'CAT', 'PFE', 'LNG', 'RF', 'GM', 'VZ', 'BMY', 'BAC', 'PM', 'CVX', 'ABBV', 'GE', 'EA', 'DE', 'JNJ', 'HD', 'C', 'CE', 'TSN', 'CRM', 'FE', 'PG', 'CMS', 'IBM', 'GOOG', 'COO', 'OKE', 'AIG', 'CME', 'WY', 'AXP', 'GIS', 'CMCSA', 'ICE', 'WMT', 'FOX', 'LUV', 'GD', 'CVS', 'MSFT', 'KO', 'ADP', 'XOM', 'CAR', 'MCD', 'NFLX', 'DUK', 'IT', 'AMZN', 'V', 'MA', 'POOL', 'WFC', 'SBUX', 'PSA']"
2019-05-05,"['QCOM', 'PCG', 'GE', 'UNH', 'TSLA', 'DIS', 'DD', 'MGM', 'F', 'WFC', 'GOOG', 'CVX', 'CI', 'NFLX', 'ABC', 'BX', 'LLY', 'PFE', 'LEA', 'BMY', 'KR', 'OKE', 'MSCI', 'FB', 'UPS', 'AMD', 'BK', 'XOM', 'MSFT', 'CVS', 'MO', 'AAPL', 'INTC', 'JPM', 'ET', 'MS', 'AMZN', 'LNG', 'ICE', 'NKE', 'HON', 'C', 'FOX', 'UAL', 'CBOE', 'DE', 'T', 'CME', 'PG', 'KKR', 'BAC', 'VZ', 'CAT', 'CE', 'TSN', 'NTRS', 'GS', 'FE', 'BSX', 'DFS', 'ADP', 'IBM', 'PSA', 'IT', 'POOL', 'USB', 'ABT', 'GM', 'PM', 'MCD', 'DUK', 'IP', 'CSCO', 'CMCSA', 'CRM', 'CMS', 'WMT', 'KO', 'SBUX', 'RF', 'MAR', 'MA', 'GIS', 'DAL', 'HD', 'COO']"
2019-05-12,"['QCOM', 'PCG', 'INTC', 'DD', 'CNC', 'CAR', 'BSX', 'CI', 'GE', 'EA', 'IP', 'ABT', 'BK', 'ABC', 'DE', 'FB', 'UPS', 'NFLX', 'AAPL', 'LEA', 'MO', 'LNG', 'NOW', 'PFE', 'MAR', 'TSLA', 'NTRS', 'IT', 'BX', 'F', 'AMZN', 'CVS', 'MS', 'C', 'RF', 'MGM', 'BAC', 'T', 'UAL', 'IBM', 'UNH', 'CSCO', 'VZ', 'GD', 'USB', 'TSN', 'CRM', 'XOM', 'DUK', 'GM', 'CAT', 'MSFT', 'CE', 'NKE', 'COO', 'HON', 'ICE', 'AIG', 'GOOG', 'POOL', 'ET', 'CVX', 'HD', 'CME', 'PNC', 'PM', 'PSA', 'JPM', 'SBUX', 'FOX', 'MSCI', 'JNJ', 'GS', 'KKR', 'V', 'KO', 'WMT', 'NDAQ', 'CMS', 'CMCSA', 'MA', 'WFC', 'PG', 'DAL', 'AMD', 'MCD', 'DIS', 'ORCL', 'ADP']"
2019-05-19,"['TSLA', 'INTC', 'DE', 'LEA', 'TGT', 'UPS', 'AAL', 'QCOM', 'CNC', 'F', 'NTRS', 'CI', 'MGM', 'T', 'GM', 'BAC', 'CRM', 'NKE', 'TSN', 'MS', 'CVS', 'UNH', 'GE', 'GOOG', 'MO', 'RF', 'C', 'FB', 'DIS', 'ET', 'CVX', 'CSCO', 'MAR', 'ABT', 'XOM', 'UAL', 'NDAQ', 'AAPL', 'FE', 'IBM', 'VZ', 'GS', 'COO', 'NFLX', 'IT', 'JNJ', 'LNG', 'DUK', 'WFC', 'MSFT', 'KKR', 'CE', 'DAL', 'HD', 'OKE', 'BX', 'IP', 'FOX', 'ICE', 'AMZN', 'JPM', 'WMT', 'PSA', 'BSX', 'ABC', 'AXP', 'GIS', 'CBOE', 'KO', 'PM', 'AMD', 'V', 'MCD', 'EA', 'LUV', 'PG', 'USB', 'MSCI', 'BMY', 'CMCSA', 'CMS', 'POOL', 'SBUX', 'MA', 'CME', 'ADP']"
2019-05-26,"['PCG', 'QCOM', 'DD', 'TSLA', 'DE', 'MGM', 'CAR', 'GE', 'GOOG', 'GM', 'TGT', 'CI', 'MAR', 'IP', 'MS', 'AAPL', 'AIG', 'NTRS', 'TSN', 'BLK', 'UAL', 'LNG', 'EA', 'UPS', 'CME', 'XOM', 'IBM', 'NKE', 'CSCO', 'RF', 'NFLX', 'F', 'ET', 'CE', 'AMZN', 'CVS', 'BMY', 'HD', 'ABC', 'GS', 'DIS', 'FB', 'ICE', 'JPM', 'POOL', 'CRM', 'CNC', 'BAC', 'AMD', 'KKR', 'IT', 'WFC', 'DUK', 'CBOE', 'PG', 'MSFT', 'ABT', 'COO', 'DAL', 'BSX', 'MO', 'CVX', 'FOX', 'MSCI', 'LUV', 'ABBV', 'MCD', 'T', 'BX', 'WMT', 'MA', 'PSA', 'VZ', 'NDAQ', 'USB', 'GIS', 'FE', 'CMS', 'KO']"
2019-06-02,"['TSLA', 'QCOM', 'DE', 'FDX', 'AAPL', 'BK', 'INTC', 'MS', 'C', 'GM', 'ET', 'BAC', 'RF', 'BLK', 'MAR', 'IP', 'NFLX', 'PM', 'MO', 'TSN', 'GE', 'VZ', 'GS', 'WFC', 'FB', 'TGT', 'DFS', 'JPM', 'T', 'AMZN', 'F', 'KKR', 'IBM', 'CSCO', 'XOM', 'GIS', 'ABC', 'JNJ', 'LNG', 'CVX', 'CME', 'AMD', 'BSX', 'GOOG', 'FOX', 'EBAY', 'BMY', 'CNC', 'PG', 'MSCI', 'CRM', 'IT', 'ABT', 'USB', 'MSFT', 'HD', 'WMT', 'PSA', 'ICE', 'NDAQ', 'NOW', 'MA', 'DIS', 'KO', 'COO', 'EA']"
2019-06-09,"['TSLA', 'PCG', 'DE', 'QCOM', 'LEA', 'TGT', 'AAPL', 'FDX', 'MS', 'NTRS', 'AMD', 'GM', 'BLK', 'FOX', 'GD', 'BAC', 'CSCO', 'MSCI', 'UAL', 'BX', 'DD', 'TSN', 'GS', 'ET', 'CNC', 'CVS', 'C', 'CE', 'F', 'IP', 'CME', 'CRM', 'CI', 'RF', 'FB', 'BSX', 'LNG', 'MAR', 'PM', 'WFC', 'INTC', 'ORCL', 'MO', 'NDAQ', 'IBM', 'NFLX', 'VZ', 'T', 'XOM', 'AMZN', 'DFS', 'CMCSA', 'GE', 'JPM', 'UPS', 'EA', 'AXP', 'GOOG', 'NOW', 'BMY', 'GIS', 'ABT', 'PSA', 'POOL', 'HD', 'MA', 'MSFT', 'DIS', 'ICE', 'KO', 'AIG', 'ADP', 'PFE', 'USB', 'WMT', 'CBOE', 'FE', 'IT', 'ABC', 'CMS', 'COO']"
2019-06-16,"['QCOM', 'TSLA', 'AMD', 'PCG', 'AAPL', 'LEA', 'TGT', 'LNG', 'CRM', 'MSCI', 'GE', 'IP', 'BSX', 'EA', 'OKE', 'MAR', 'MGM', 'DE', 'GOOG', 'LLY', 'SBUX', 'NTRS', 'CI', 'FOX', 'FB', 'MS', 'AMZN', 'GM', 'CME', 'DD', 'NDAQ', 'COO', 'UPS', 'ET', 'DIS', 'CBOE', 'ABC', 'MA', 'CE', 'ORCL', 'XOM', 'NFLX', 'CMCSA', 'CSCO', 'KKR', 'RF', 'CNC', 'GD', 'ICE', 'GS', 'TSN', 'UAL', 'INTC', 'HD', 'V', 'C', 'MSFT', 'MCD', 'WMT', 'BLK', 'PSA', 'BAC', 'ABT', 'IBM', 'PG', 'JPM', 'IT', 'POOL', 'VZ', 'MO', 'WFC', 'CMS', 'PNC', 'JNJ', 'BMY', 'DFS', 'CVS', 'SO', 'T', 'USB', 'FE', 'AXP', 'DUK']"
2019-06-23,"['PCG', 'AAL', 'MS', 'BX', 'PM', 'KKR', 'LUV', 'TSN', 'KR', 'GM', 'TSLA', 'NKE', 'BAC', 'GIS', 'AAPL', 'UAL', 'MO', 'XOM', 'VZ', 'DD', 'AMD', 'CE', 'GS', 'DAL', 'DE', 'CVX', 'CAT', 'NTRS', 'PG', 'NFLX', 'C', 'FE', 'FOX', 'ABC', 'WMT', 'AMZN', 'MGM', 'TGT', 'WFC', 'MSFT', 'UPS', 'BMY', 'ORCL', 'FDX', 'JPM', 'KEY', 'LNG', 'RF', 'GD', 'GOOG', 'EBAY', 'HD', 'T', 'UNH', 'FB', 'GE', 'ET', 'INTC', 'USB', 'DIS', 'IP', 'CNC', 'MSCI', 'CME', 'HON', 'ABT', 'MAR', 'CRM', 'BSX', 'ICE', 'CVS', 'COO', 'PFE', 'IBM', 'MA', 'CMS', 'PSA', 'IT', 'KO']"
