date,AB,ACC,ADS,AI,AR,BMI,CC,CMC,CNS,CWT,EPC,FL,FORM,GPS,LEG,M,MAC,MD,NOV,PCI,PNW,RMBS,SEB,SF,SIX,SM,TCO,TRN,VAC,VC,WIRE
2012-12-08,-21.141,-72.414,19.031,-66.667,41.078,,2.898,39.393,-73.611,-10.22,,-44.578,-69.768,,32.575,-24.719,,41.106,17.085,-26.966,-21.838,-43.017,61.346,-1.515,29.668,-72.295,-57.088,26.599,-76.647,-15.571,-21.316
2012-12-09,-95.01,,-89.093,,,,,,,,,,,,,,,-37.916,-80.804,,,,,,-72.536,,,,-76.19,,-97.122
2012-12-10,,,-71.002,,,,,,,,,-86.145,,,,,,-68.654,-83.746,,,,,,,,,,,,
2012-12-11,16.721,,16.506,-32.608,33.078,-36.365,-22.473,-42.708,52.631,-11.603,,-16.868,-69.484,-66.384,45.152,-87.5,-76.05,-5.961,21.66,22.197,44.537,,-74.129,-33.333,21.438,8.593,-13.177,17.235,,-78.893,18.292
2012-12-12,19.532,-44.828,47.503,,23.297,-4.0,-46.718,-71.204,64.115,5.99,-63.934,47.619,-69.048,58.471,-26.667,-87.476,15.438,29.734,32.195,32.115,-73.643,11.765,-48.515,-15.804,29.555,,-35.385,18.56,-75.74,-57.491,39.338
2012-12-13,-10.753,27.916,33.361,,11.282,-2.325,-46.718,-70.43,-22.272,5.99,-27.273,8.334,-37.997,-56.073,53.283,-50.189,-52.5,20.423,28.73,33.078,-46.667,,2.885,14.946,26.437,26.032,-35.135,17.993,29.675,-78.058,38.077
2012-12-14,-20.568,-44.186,31.334,,-24.856,-67.252,-20.077,31.636,3.51,-29.086,30.683,38.285,-79.066,-77.74,5.557,-38.087,-28.452,-37.168,22.584,-43.478,-46.245,53.5,22.308,-48.953,24.743,-45.689,-78.294,-38.317,,-12.057,31.875
2012-12-15,-35.084,26.666,-29.137,,33.269,-66.864,-46.303,-41.8,,-11.603,,-86.417,-78.548,-88.851,-29.411,-38.548,15.088,-5.122,11.8,-81.159,-73.016,-19.355,,1.282,27.185,-19.231,,18.75,,,-15.763
2012-12-16,-95.003,-72.728,-89.375,,,,,,,,,,,,,,,-84.187,-80.21,,,,,,-73.738,,,,,,-97.129
2012-12-17,,,,,,,,,,,,,,,,,,,-92.085,,,,,,,,,,,,-99.521
2012-12-18,32.281,8.333,12.427,,-42.982,-33.333,6.25,13.638,-48.858,-29.086,6.817,-32.22,-78.041,-43.973,28.41,-75.419,28.655,10.664,11.963,33.078,7.248,,-22.772,-32.292,16.205,-46.154,-35.135,-37.589,-6.977,-11.888,18.694
2012-12-19,38.038,-45.455,18.408,,-23.754,-66.667,6.25,,2.233,-46.218,45.0,-4.733,-66.495,17.631,-30.527,-75.373,-76.639,10.463,22.144,11.795,6.885,-72.728,24.23,45.035,23.235,,22.618,-21.615,59.424,-77.817,35.142
2012-12-20,-11.742,-72.414,-5.997,,-4.693,,36.52,-13.157,34.227,-9.605,8.147,-16.868,-65.909,-33.779,-30.889,-87.283,,30.203,15.25,-23.976,25.508,25.49,-46.938,24.039,22.07,64.516,47.619,9.307,-32.787,-54.839,27.673
2012-12-21,21.154,-44.828,-27.412,,-4.412,-33.729,-20.93,13.393,-48.148,-9.348,,-3.4,-76.786,-55.779,-30.889,-87.115,45.089,-20.045,27.397,-43.148,-72.835,-73.158,,48.333,18.081,20.646,5.358,-21.615,,-54.839,24.175
2012-12-22,7.476,-16.948,13.566,-26.761,25.054,,5.148,69.494,-21.918,-27.273,-63.2,-3.785,-76.364,-77.852,-30.889,-87.041,-54.656,54.225,19.807,-80.994,70.792,-45.162,51.923,74.97,20.866,-49.593,-78.868,-20.29,,-77.174,-10.843
2012-12-23,-70.619,-71.91,-89.163,,,,,,,,,,,,,-9.161,,,-85.532,,-46.969,,,,-75.441,-74.494,,-67.789,-77.778,-76.895,-97.577
2012-12-24,,,-92.772,,,,,,,,,,,,,,,,-93.012,,,-71.667,,,,,,,,,-99.031
2012-12-25,-95.02,-43.333,-56.204,,-80.481,-66.463,-46.457,-44.828,,,,-86.145,,,-65.079,-74.095,26.023,-68.584,-54.543,,-19.848,-38.182,-73.469,6.813,9.278,-74.286,,-35.266,,-76.643,-93.102
2012-12-26,,,,,,,,,,,,,,,,,,,-94.353,,,,,,12.149,,,,,,-98.493
2012-12-27,-94.922,,-22.632,,-80.247,-66.257,-46.184,,,-6.907,,-72.245,,-45.112,-30.481,-11.342,,-68.182,-50.268,-61.231,-19.14,,,-69.304,11.576,-47.68,-57.812,-67.408,,-76.316,-78.616
2012-12-28,-49.153,-71.006,-70.013,,-40.558,-31.678,-45.306,,-74.286,10.753,,-72.074,-87.6,-78.007,-30.481,,-77.733,-34.884,-10.559,,-73.047,-68.59,-73.545,35.0,19.623,-73.84,-78.486,63.369,,,-68.465
2012-12-29,17.611,-14.035,-62.433,,-40.0,,-45.082,,,-25.301,-28.456,,-87.424,,-30.481,-61.479,,-67.29,-32.62,,-45.67,,-73.262,-8.135,18.534,-73.391,-56.8,-34.328,-33.702,,-71.318
2012-12-30,,-70.93,-88.72,,,,,,,,,,,,,-74.031,,-83.45,-82.626,,,,,,-74.767,,,,,,-98.436
2012-12-31,-89.872,,,,,,,,,,,,,,,,,,-92.623,,,,,,,,,,,,-99.478
2013-01-01,-89.648,-40.476,-81.102,,-19.75,-64.968,-45.001,-72.449,,-24.849,,-30.085,-61.169,-67.016,-65.217,-21.176,,-16.667,-54.03,,-72.728,,-19.474,-69.157,10.267,,-56.098,-50.624,,,-82.482
2013-01-02,,,-96.148,,,-63.577,,-71.875,,,,,,,,,,,-85.884,,,,,,17.784,,,,-77.528,,-95.099
2013-01-03,-1.884,,-61.106,,-59.745,73.701,27.384,-44.042,-0.498,-5.28,,44.26,-73.478,-77.936,3.173,-73.333,,-17.258,-14.948,,52.758,,-45.455,6.803,22.283,-19.642,,32.65,,-47.787,7.518
2013-01-04,3.716,-70.122,8.176,,-59.224,51.19,27.384,-15.626,-75.0,-42.812,-61.683,33.846,-59.78,78.571,-65.574,81.994,-57.322,13.673,9.742,36.423,-47.287,-36.17,-72.581,-54.126,22.308,-44.444,40.385,-34.01,-55.307,-20.27,34.644
2013-01-05,-68.443,,-33.631,,29.706,-32.121,-44.444,-16.495,-49.505,-23.75,,7.693,-72.768,-21.942,26.985,39.278,31.373,-17.647,-1.729,,-73.643,20.555,,-23.729,22.308,-17.051,,-17.303,-10.382,35.875,-5.808
2013-01-06,,,-84.391,,,,,,,,,-86.279,,,,,,,-83.429,,-73.359,,,,-72.877,,-58.536,,,,-93.943
2013-01-07,,,-92.192,,,,,,,,,,,,,,,,-90.05,,,,,,,-72.019,,,,,-96.147
2013-01-08,8.35,,45.858,,17.195,,39.487,81.393,-74.5,-42.271,11.383,46.645,-72.209,-33.575,0.537,-62.644,3.138,55.816,27.865,42.3,6.16,36.0,-16.201,-23.17,13.728,-15.837,-17.408,-33.504,-32.259,-22.368,48.852
2013-01-09,-10.912,,40.58,,28.344,41.454,27.384,-22.897,43.417,-22.539,9.757,32.094,-57.442,17.436,0.537,-13.498,3.076,47.976,33.523,25.814,-73.047,53.333,-43.646,-8.475,21.855,-71.69,3.076,0.0,,22.712,56.826
2013-01-10,23.616,-70.807,-15.109,,15.873,-31.678,-44.916,-23.612,0.98,-1.93,10.57,31.543,-42.723,-55.717,0.0,-49.219,-58.4,47.619,24.295,47.719,8.333,-38.254,-15.0,5.669,20.759,-13.89,-58.4,-0.511,,-74.123,39.18
2013-01-11,-62.944,,-29.826,-27.868,-19.745,-29.935,-17.022,-74.194,,-1.614,-25.001,-33.868,-70.744,-77.449,79.839,-87.28,45.086,-83.982,23.264,-41.034,8.695,-35.212,-15.469,-9.135,20.709,-70.335,,-0.764,-55.191,22.372,34.129
2013-01-12,-30.527,-12.963,-40.967,,38.294,-64.744,-15.218,-22.272,-74.874,-1.295,31.548,-33.735,-70.388,-88.561,34.838,-61.988,-59.073,-51.613,-0.556,-60.554,-72.4,,-71.429,-24.279,21.214,-69.903,-37.6,24.039,,68.975,-16.363
2013-01-13,,,-88.199,,-79.487,-29.113,,-73.755,,,,,,,,,,-83.678,-87.207,,,,,,-74.113,,,,,,-97.267
2013-01-14,,,,,,,,,,,,,,,,,,,-91.655,,,,,,,,,,,,-96.721
2013-01-15,11.416,,12.962,-62.904,-17.152,42.858,11.718,35.057,-0.498,-20.262,-63.478,-7.042,-55.037,-31.743,-69.0,-36.294,,-51.146,28.426,35.308,-17.41,,,-10.0,13.13,-69.0,-57.895,-50.128,-77.472,30.508,34.837
2013-01-16,2.019,,27.917,31.25,-17.685,9.523,11.328,-48.444,,0.0,-62.163,31.267,-84.712,-16.859,-7.0,-74.517,0.384,43.534,33.344,-22.973,9.19,-67.408,-71.429,-24.821,21.267,,-57.377,-0.764,-54.348,39.951,48.377
2013-01-17,-2.882,-70.988,19.277,30.0,-17.685,47.142,59.896,,,16.393,,-31.677,-21.593,-64.231,-38.0,,17.308,23.591,32.631,13.158,26.764,-3.649,12.265,-10.213,20.735,52.459,-36.326,-50.255,36.544,-75.918,34.504
2013-01-18,-8.548,-70.552,30.017,66.239,-58.71,12.5,69.01,-74.324,-75.635,-0.327,-60.953,-17.672,9.367,-5.343,75.461,-35.771,-39.063,-2.961,33.43,,27.058,-64.228,,4.309,22.227,-10.295,39.664,0.0,75.313,15.932,36.516
2013-01-19,22.26,-70.122,-63.184,23.148,30.357,-61.38,47.321,1.315,-50.753,-0.652,,-31.535,-20.366,-52.308,30.646,-35.643,,-83.827,23.701,-80.69,-71.064,-28.001,-71.739,-10.85,18.991,-70.098,-78.968,24.423,19.318,,-7.619
2013-01-20,-94.571,,-79.557,,,,,,,,,,,,,,,,-84.308,,,,,,-74.476,,,13.42,,,-97.25
2013-01-21,-89.15,,-95.909,,,,,,,,,,,,,,,,-88.797,,,,,,,,,,,,-98.35
2013-01-22,-23.145,,-38.488,,-58.442,-60.84,,-49.107,,,-60.194,-31.435,-67.553,-64.603,-13.89,,-53.424,-83.834,-15.73,-80.419,-13.924,,-71.352,-40.706,14.352,-69.652,-37.154,43.939,,,-2.283
2013-01-23,-11.97,-34.694,44.77,58.796,-37.049,14.287,58.201,,30.903,-0.662,-59.616,34.545,-66.848,-88.063,40.86,-87.174,-29.167,47.262,32.648,59.89,41.177,45.91,29.812,-26.23,18.424,-9.853,-36.905,-3.65,18.89,13.684,51.423
2013-01-24,11.149,-66.434,3.132,16.965,-57.756,34.823,36.508,-44.554,81.534,-19.464,,-15.949,-66.205,-40.429,-43.891,,-75.362,-68.109,32.182,-60.976,-42.616,,-10.674,-40.984,20.262,-39.304,18.49,-66.582,68.485,45.395,42.047
2013-01-25,27.252,-61.6,-0.896,17.858,5.312,-59.712,36.508,-17.241,,0.666,-59.0,45.207,-48.74,-17.408,47.696,,-74.5,-52.054,35.651,-40.845,64.265,77.098,-69.714,-40.845,17.519,-69.5,-25.0,-32.653,12.778,-76.8,33.032
2013-01-26,-41.363,,-29.521,50.0,40.625,-59.712,44.899,,,-19.192,-58.585,19.658,-65.143,-76.108,-45.375,-87.273,21.154,-67.742,12.624,13.988,9.928,-66.153,,61.199,16.367,-39.304,,15.151,-13.751,-30.952,-0.031
2013-01-27,,,-75.162,,,,,,,,,,,,,,,,-82.153,,,,,,-74.752,,,,,,-96.668
2013-01-28,,,,,,,,,,,,,,,,,,-67.431,-95.385,,,,,,,,,,,,-97.778
2013-01-29,37.301,-60.656,-1.205,,-36.634,-59.124,43.991,-44.554,,-18.918,,-16.667,-47.11,-64.299,43.28,40.447,1.923,-18.95,30.341,12.122,26.268,61.666,-69.365,-42.334,12.156,-39.604,,-32.653,-41.975,-7.199,41.477
2013-01-30,48.162,-20.967,38.476,59.821,4.688,37.5,33.598,8.483,0.543,0.666,,-58.333,-29.069,-40.613,-70.616,-74.22,-48.768,22.359,41.094,59.161,62.239,22.825,-38.011,-13.896,16.509,-8.04,-0.934,0.0,60.417,13.104,47.399
2013-01-31,47.753,17.007,43.625,17.858,5.312,37.948,42.63,-18.84,19.566,38.75,-8.236,-16.667,-28.864,-6.239,-11.429,-87.029,-16.579,-19.134,46.306,33.181,5.97,,58.255,-0.227,15.889,-32.596,47.878,-33.668,54.336,52.49,33.37
2013-02-01,63.492,,58.13,33.104,-57.333,,50.0,37.202,-74.158,29.524,-54.118,47.582,-44.037,-87.525,-41.232,-85.973,,56.137,40.756,46.182,36.567,-34.286,-69.54,-14.865,13.53,-28.236,-52.036,23.864,25.306,59.138,38.216
2013-02-02,30.609,-18.643,-23.889,55.173,41.211,,49.206,,1.63,44.259,62.083,-58.511,-3.785,-61.963,14.92,-57.437,-15.469,11.67,16.071,-62.963,38.807,-66.906,-35.365,-56.849,16.421,-63.253,-51.569,-33.502,61.224,-50.627,3.44
2013-02-03,,,-83.813,,,,,,,,,,,-87.143,,,,,-75.374,,,,,,-75.43,,,,,,-97.245
2013-02-04,,,,,,,,,,,,,,-48.178,-70.283,-42.857,,,-90.264,,,,,,,,,,,,-97.797
2013-02-05,31.82,-18.334,41.889,10.0,-15.233,,58.095,-19.616,33.695,27.619,-13.043,9.231,-22.292,-21.15,82.615,-42.597,-71.667,55.734,26.798,-62.458,-18.952,23.37,,-2.326,13.976,-27.273,0.463,-0.764,0.52,-74.786,38.606
2013-02-06,-7.933,-19.009,3.846,38.71,-35.353,-18.517,63.757,5.803,0.533,1.334,22.763,42.84,-40.968,29.404,48.073,12.301,,30.36,51.387,65.909,37.812,-35.212,47.17,-18.182,18.504,7.223,41.534,-16.667,49.219,-49.138,54.641
2013-02-07,37.934,-18.699,0.049,5.645,-35.135,73.818,45.04,-72.947,-73.889,37.916,-56.25,6.923,53.8,-61.29,8.73,-68.342,80.392,-4.484,35.931,-44.554,45.843,23.37,20.755,-17.539,16.201,-26.828,-50.672,-16.667,41.109,-74.569,44.498
2013-02-08,22.183,49.804,20.063,65.592,-56.61,13.333,44.048,-46.154,4.788,17.222,,-59.459,-0.652,68.0,39.153,83.624,5.883,-35.308,34.016,-44.186,-19.599,-65.926,-37.279,-0.787,20.488,-25.465,18.546,-15.365,-3.922,0.423,34.857
2013-02-09,14.661,16.027,-18.852,-3.03,42.969,,54.127,-20.0,-46.893,0.0,,-45.378,-79.461,20.156,-18.534,-38.387,,-83.372,23.13,-81.271,-18.952,-65.441,-37.646,-17.105,17.247,-62.264,,25.769,16.326,,5.63
2013-02-10,,,-91.885,,,,,,,,,-86.164,,,,,,,-60.492,-81.0,,,,,-75.51,,-75.111,,,,-95.059
2013-02-11,,,,,-77.816,,,,,,,,,,,,,,-88.548,,,,,,,,,,,,-97.804
2013-02-12,20.833,15.723,21.361,-2.941,-55.326,,32.719,-46.154,-46.893,-20.529,29.167,-17.155,-57.639,-24.706,-45.923,-69.0,,-18.439,15.433,-80.678,37.627,,45.678,-16.667,10.537,-62.025,-50.442,1.538,63.265,-24.676,34.504
2013-02-13,71.134,83.019,27.458,-2.856,-10.036,,31.797,7.143,45.239,16.112,-5.749,-16.981,-78.214,-24.558,-72.489,-5.823,4.688,38.261,41.398,35.526,45.887,2.127,,44.589,13.732,-60.784,19.642,1.538,-10.503,-47.032,48.763
2013-02-14,18.036,-25.874,35.498,59.893,-54.861,-60.902,51.129,8.483,-46.667,16.667,-51.765,10.038,-11.594,-62.13,8.73,-51.436,,-35.363,33.001,-2.731,-46.988,-31.387,33.704,23.214,16.623,-20.531,86.418,-15.585,10.4,-72.248,43.154
2013-02-15,32.118,-61.595,49.922,35.919,10.154,13.46,58.064,-72.139,-19.554,49.167,-51.191,-43.59,-54.136,37.215,-44.736,-11.932,-47.191,12.423,26.944,47.544,45.454,62.234,-7.956,22.818,17.152,-17.807,26.19,-31.758,10.0,-7.936,38.112
2013-02-16,43.102,-23.189,-6.042,10.0,55.077,46.538,36.089,-71.717,,-80.132,,-22.717,-5.426,62.587,26.666,47.214,,23.551,5.507,-80.808,-47.619,23.958,-37.21,21.628,17.63,-17.807,-77.236,-14.474,-11.894,68.965,-16.901
2013-02-17,,-61.151,,,,,,,,,,,,,-72.414,,,,-75.435,,,,,,-75.559,,,,,,-97.754
2013-02-18,,,,,,,,,,,,,,-70.163,,,,,-91.805,,,,,,,,,,,,
2013-02-19,20.514,-20.588,-52.732,,-77.431,,-80.317,-71.282,23.404,,-50.0,-68.9,31.148,-70.233,-44.828,-65.363,-19.767,31.562,-41.876,-80.808,2.693,-66.434,-68.235,-52.152,10.322,-58.904,-53.527,,,,-21.323
2013-02-20,-33.866,16.667,30.153,10.858,10.77,-24.446,35.283,-70.681,-73.889,27.846,-1.205,49.349,32.513,-8.571,8.593,-12.181,-19.767,38.696,41.667,40.741,-22.001,76.786,-67.47,-20.454,16.361,,-28.814,-65.776,41.146,55.483,53.741
2013-02-21,43.143,-59.09,43.12,-9.999,-54.225,,41.577,-12.042,-73.743,27.119,,66.077,-49.166,7.813,26.25,-29.944,-20.689,-66.986,25.805,63.626,-47.792,68.75,-67.073,20.635,21.039,38.56,-75.949,69.531,-14.667,55.264,46.228
2013-02-22,52.724,-18.798,47.215,24.073,-54.386,9.333,23.503,-41.667,51.303,35.625,31.667,30.769,-46.957,-38.462,-45.378,27.419,-20.34,52.638,35.161,30.264,81.259,,-66.871,8.163,14.969,89.77,-27.848,-18.159,90.659,10.088,44.652
2013-02-23,35.357,,-28.616,-11.904,44.039,,32.056,30.0,,-23.077,,-28.414,45.433,-37.864,25.538,5.645,,-35.484,20.253,-28.75,87.401,-42.168,-33.742,19.048,18.28,-30.589,15.438,-1.539,-13.427,-44.39,-3.822
2013-02-24,-95.1,,,,,,,,,,,-85.494,,,,,,-83.834,-82.02,,,,,-68.781,-74.875,,-52.264,-83.376,,-72.195,-95.655
2013-02-25,-95.034,,-95.801,,,,,,,,,,,-84.466,,,,,-89.566,,,,,-21.687,,,,,,,-94.57
2013-02-26,8.333,-60.0,66.204,,-31.579,-63.433,-63.205,-42.268,-48.663,-42.122,57.56,0.866,45.901,45.703,-72.803,18.97,-73.296,-1.176,35.28,42.982,5.538,55.613,-66.46,72.115,11.188,-30.589,66.313,-17.092,-82.394,54.166,38.996
2013-02-27,40.155,-59.542,42.886,-15.294,36.483,-25.192,44.516,-42.563,,13.612,-52.875,13.826,-18.303,34.375,75.769,88.722,-46.591,32.222,41.183,18.546,-36.482,-15.029,26.853,43.333,15.995,-30.994,58.935,-0.764,28.431,8.773,57.78
2013-02-28,14.873,51.32,50.768,-14.942,-31.818,-62.016,20.277,32.5,55.319,64.555,,13.448,39.617,-69.451,-22.619,-6.87,-73.296,52.088,38.127,55.195,21.538,28.164,62.269,53.846,14.828,2.823,-54.863,-1.265,3.922,-18.571,40.295
2013-03-01,31.25,-15.874,45.23,-14.607,25.897,-62.016,20.046,14.733,-74.731,-5.957,26.667,0.217,-14.884,83.668,43.517,21.516,36.17,-35.78,40.942,50.438,32.307,-16.201,-66.25,1.759,15.411,-65.497,,32.137,2.615,84.73,44.152
2013-03-02,46.902,,-0.256,-16.023,36.044,-61.538,36.38,-70.312,42.56,-24.765,54.634,0.433,29.508,63.158,-74.708,62.006,-73.743,-4.109,23.733,0.0,20.257,-72.067,25.0,22.906,15.838,-30.635,66.917,-33.843,-31.772,-75.424,21.546
2013-03-03,,-57.937,-79.231,,-32.652,,,,,,,,,,,56.021,,,-80.27,,,,,,-75.756,,,,,,-95.2
2013-03-04,,,,,,,,,,,-55.319,,,,,,,,-87.243,,,,,,,,,,,,-97.333
2013-03-05,5.058,80.697,13.304,20.085,-54.794,70.222,4.838,-10.472,42.857,-43.396,-55.319,-0.217,31.476,11.328,55.042,39.15,61.064,43.376,39.999,31.969,64.616,,-66.667,42.052,10.238,4.443,63.698,24.039,-32.001,68.922,39.927
2013-03-06,-27.551,49.056,21.774,-17.461,26.01,9.333,17.973,-70.0,-25.388,23.81,26.983,45.571,42.623,-56.854,54.53,24.372,-74.176,37.857,44.366,38.421,36.923,-46.067,1.233,-13.907,14.492,-30.233,9.122,25.0,0.98,-31.049,46.946
2013-03-07,-36.301,48.148,39.0,-17.021,-9.588,-63.235,3.763,-69.519,-25.774,55.0,-9.678,49.134,30.492,-42.601,17.538,-12.881,-22.163,70.52,38.741,-50.578,16.667,-44.828,-30.769,-28.097,15.629,44.666,8.422,-15.585,24.51,59.33,32.09
2013-03-08,42.919,34.26,40.091,67.468,-31.959,-26.087,50.403,21.49,47.916,9.445,,20.202,13.525,79.814,-75.746,36.364,-73.033,58.661,39.88,,-1.215,26.938,-29.411,-42.605,17.753,-63.414,-78.077,-32.292,-18.006,-32.677,34.524
2013-03-09,6.21,11.11,-46.502,71.539,13.03,,14.286,47.66,,-26.154,,83.649,49.649,31.608,-26.966,-42.592,-18.785,-38.597,8.396,-0.297,-1.813,,-62.5,0.22,16.026,-63.414,22.807,-14.474,-35.032,,-3.104
2013-03-10,,45.818,,,,-62.59,,,,,,,,,,-85.45,,,-67.115,-83.136,-80.12,,,,-75.869,,,,,,-93.578
2013-03-11,,-25.827,-95.915,,,,,,,,,-87.259,,,,,,,-89.028,,,,,,-96.743,,,,,,-96.754
2013-03-12,9.13,9.94,45.26,-30.357,-29.787,45.384,23.993,-5.0,-3.589,45.0,43.605,1.515,-14.884,-7.708,-75.285,-42.202,-72.928,5.251,28.225,25.658,57.449,52.806,9.877,11.923,11.547,9.443,52.632,-30.851,-35.647,-77.6,34.35
2013-03-13,-3.978,31.58,16.107,17.5,52.189,31.25,11.981,-6.044,,-8.814,-12.246,28.788,28.852,-4.811,-1.886,-71.167,-17.878,-54.157,39.98,1.462,47.576,-73.077,31.483,-43.107,16.335,-62.805,4.562,4.103,9.524,-33.067,44.934
2013-03-14,27.636,-62.5,32.63,46.342,14.242,44.23,-3.627,-37.704,32.247,21.429,-12.246,-10.465,-14.486,-45.606,-25.573,60.229,-72.472,18.199,55.711,-82.727,40.572,,-62.759,-14.474,16.275,-24.222,3.86,-12.399,9.244,-11.811,43.625
2013-03-15,43.947,32.455,30.922,1.587,-6.714,,36.613,-5.524,,-45.288,-10.418,-35.167,-14.884,-19.087,-25.573,19.753,,-38.876,37.101,-82.622,50.138,-16.948,-23.943,40.385,17.314,33.198,-58.546,35.727,28.847,-11.811,32.405
2013-03-16,-34.316,-62.0,46.725,1.55,29.04,-29.654,19.556,35.438,-25.807,-26.83,,-48.438,-15.278,-19.918,-1.514,-44.493,-71.93,-84.545,41.085,,20.346,-16.948,12.12,48.022,15.615,10.93,-37.41,4.103,8.356,-55.468,4.777
2013-03-17,-95.308,,-91.835,,,,,,,,,,,,,,,,-82.844,,-63.784,,,-30.962,-80.512,,,,,,-99.459
2013-03-18,-90.495,,,,,,,,,,-54.638,,,,,,,,-87.995,,,,,,-96.712,,,,,,-95.67
2013-03-19,0.402,46.428,12.704,-15.058,-29.538,78.011,-7.231,-68.508,-26.203,21.19,,-22.807,-43.519,31.049,-1.514,-86.093,29.166,-38.532,34.329,46.428,7.463,,,18.687,14.208,-62.345,3.448,3.59,-37.647,-77.47,29.987
2013-03-20,41.784,-25.334,55.075,1.852,51.852,47.058,-7.692,53.694,-25.807,-9.91,-52.222,-22.656,28.524,59.433,-75.285,-44.615,-16.278,18.47,45.659,-82.769,20.043,,55.865,-3.549,18.188,-24.391,3.794,3.333,20.519,35.087,48.534
2013-03-21,41.08,53.868,-6.773,-31.598,-7.369,-36.584,-7.692,18.535,-24.591,7.222,47.093,-9.941,-16.056,13.847,-50.571,-44.978,-15.999,40.435,33.93,-48.148,43.284,-44.509,,47.511,18.138,-20.0,20.69,-30.481,-21.829,-77.907,41.983
2013-03-22,24.145,29.91,43.239,-31.135,-7.042,46.153,-8.375,,-49.727,48.485,46.023,-9.941,-44.037,-10.256,-26.136,-31.818,,-8.637,34.685,26.563,-12.76,,-61.971,-30.962,15.819,-58.941,31.527,-13.101,35.37,42.105,34.125
2013-03-23,35.168,-63.872,14.011,-14.854,28.535,18.868,5.76,37.544,,-29.412,-53.684,34.596,-44.037,-61.614,-50.757,-86.364,-14.286,-53.147,9.414,-82.979,-28.533,-72.515,62.699,0.65,18.575,-58.667,,27.5,-53.125,-56.981,6.1
2013-03-24,,,-91.976,,,,-69.343,,,,,,,-74.118,,-86.184,,,-87.476,,,,,,-80.342,,,,,,-97.848
2013-03-25,-90.627,,-95.986,,,,,-35.555,,,,-87.091,,,,,,,-90.893,,,,,,-96.684,,,,,,-98.924
2013-03-26,19.614,84.364,25.912,-14.591,-30.527,-38.729,-8.916,-67.598,32.608,-46.648,,39.035,10.485,-73.828,-75.379,-44.978,-41.464,-37.819,30.662,-14.67,47.521,,11.73,-42.105,12.489,-59.06,-37.857,1.823,18.409,19.94,26.61
2013-03-27,47.652,21.428,34.968,,51.243,-68.965,-38.902,22.458,,29.234,45.0,61.345,-15.999,51.471,-75.095,-44.589,-40.965,-6.637,33.925,-14.454,3.732,-45.883,74.545,36.635,16.594,-58.667,-58.156,-14.921,,-37.132,36.03
2013-03-28,22.845,-67.797,2.212,,11.044,-7.956,-69.451,-35.134,18.724,5.377,44.023,31.128,10.548,-48.387,-75.0,-71.991,15.0,-22.727,26.003,-31.965,-13.882,,43.214,-14.65,21.276,38.71,-79.004,-32.292,,-17.092,38.875
2013-03-29,31.229,-35.955,-17.929,-14.335,49.586,,26.041,86.696,-3.094,5.377,,-4.225,27.188,-23.164,-25.284,-85.808,-70.588,-38.182,29.877,-14.74,26.12,-19.767,-64.78,-42.366,18.043,-18.953,-79.004,27.885,-7.946,-16.845,20.852
2013-03-30,-86.609,,-45.392,66.222,8.656,-38.637,65.313,,,,,-75.79,,,-50.189,-85.746,-70.175,-84.51,-50.713,-82.709,-32.663,,,-85.435,10.857,,,,60.189,,-80.7
2013-03-31,,,-84.405,,,,-70.852,,,,,,,,,,,,-84.662,,,,,,-80.194,-19.481,,,,,
2013-04-01,,,-96.055,,,,,,,,,,,,,,,,-95.616,,,,,,-96.66,,,,,,
2013-04-02,-78.005,,28.532,31.808,8.358,-69.319,36.364,,30.555,-29.885,-10.678,-15.56,,-48.872,-25.844,-43.363,-69.768,-8.428,15.243,-82.471,-0.248,-72.833,,-85.403,7.175,37.303,-58.423,-65.406,24.367,-58.007,-16.693
2013-04-03,8.944,-68.209,31.092,-34.385,48.366,-8.989,45.455,-43.129,-51.485,4.838,24.823,16.857,37.83,21.449,,-71.366,-9.143,-53.846,28.542,4.838,32.68,-72.414,-29.935,23.529,20.081,16.147,3.728,27.308,13.378,4.666,48.046
2013-04-04,30.429,-4.547,28.328,-17.702,-14.466,-36.094,34.711,28.666,17.142,28.024,-55.141,-2.947,57.319,-87.246,-50.376,-57.143,-38.983,6.723,22.22,-12.256,24.265,-72.0,-29.935,30.735,17.9,16.147,-58.042,17.363,-13.217,-78.947,26.914
2013-04-05,0.0,-36.723,19.454,-17.432,21.078,-67.073,-16.632,-15.889,-75.862,16.82,61.112,-2.439,22.54,-45.13,-75.188,-37.5,-38.983,-23.077,20.409,-82.102,12.394,-16.476,,0.21,18.459,36.328,-78.495,3.077,-42.432,,30.938
2013-04-06,-22.302,-36.314,-28.585,-0.9,32.353,,-3.75,-43.662,,-14.364,,-14.485,-22.857,-86.117,-25.284,,-68.421,-7.901,-4.709,-45.916,-35.238,-43.678,3.637,29.412,19.001,-20.989,-78.214,-14.021,0.0,4.746,-13.265
2013-04-07,-95.626,,-96.236,,,,,,-51.725,,,,,-85.944,,,,,-78.718,,,,,,-79.965,,,,,-78.723,-99.041
2013-04-08,,,,,,,,,,,,,,-85.772,,,,,-90.955,,,,,,,,,,,,-99.041
2013-04-09,48.463,,-2.256,55.74,5.588,23.148,26.667,52.619,-4.855,-14.836,-56.364,-14.513,-74.18,-0.601,-74.905,-5.419,21.298,28.431,37.787,-44.985,-67.866,-71.177,41.454,28.676,7.185,14.813,-35.019,2.563,-28.922,,37.829
