Date,AAL,AAPL,ABBV,ABC,ABT,ADP,AIG,AMD,AMZN,AXP,BAC,BK,BLK,BMY,BSX,BX,C,CAR,CAT,CBOE,CE,CI,CMCSA,CME,CMS,CNC,COO,CRM,CSCO,CVS,CVX,DAL,DD,DE,DFS,DIS,DUK,EA,EBAY,ET,F,FB,FDX,FE,FOX,GD,GE,GIS,GM,GOOG,GS,HD,HON,IBM,ICE,INTC,IP,IT,JNJ,JPM,KEY,KKR,KO,KR,LEA,LLY,LNG,LUV,MA,MAR,MCD,MGM,MO,MS,MSCI,MSFT,NDAQ,NFLX,NKE,NOW,NTRS,OKE,ORCL,PCG,PFE,PG,PM,PNC,POOL,PSA,QCOM,RF,SBUX,SO,T,TGT,TSLA,TSN,UAL,UNH,UPS,USB,V,VZ,WFC,WMT,WY,XOM
2011-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-01,0.04642634731269979,0.03850952404838992,,0.00485177690124905,0.03769272886345565,0.05908263770601119,0.0008623709566646376,-0.04525659080667688,-0.12439820507299082,-0.022223120263271223,-0.014285903564525304,0.031635434975145316,0.053114073701554076,0.07266810383867472,-0.02952241069181083,-0.052826807313766544,-0.06830833271099612,-0.12768410678517395,-0.06090974996718046,-0.02708521710885492,-0.028942390991436362,-0.025157200996533735,0.01962482947315003,-0.03292121755254529,0.0601999908619657,0.04706141612810777,0.1620519762645669,-0.1648226055451656,-0.025663579773969936,0.06300265972650676,0.045276590476991174,-0.03879265856745295,0.044456557795131246,0.0008548501163057054,-0.004620184043635511,0.040672586622792384,0.06478092318095863,-0.11020307628882353,0.024362952891397338,0.10788257638172949,-0.012927445778467384,,0.018119019082784682,0.00022583019924748982,,0.010444121423349717,0.10836306931761186,0.011198150402145668,-0.04862574383490026,0.04034476146197452,-0.07270903345476576,0.051243320503851386,0.004056129277997922,-0.03095008718775194,-0.023528838512989037,-0.015954350225172664,0.028441278296503558,-0.06889698564032054,0.03270331539102678,0.028059080256466196,0.06583992410191408,-0.020826201142476908,0.05267090108228878,0.036153586776910274,-0.04182669753056656,0.10627050168678664,-0.1232661888501867,0.03384803525461377,-0.014803478061664599,-0.05826228803532896,0.0472466792733659,0.02327958197876212,0.05634008536704105,-0.025449878188026798,-0.029031203150538865,0.02891926123770272,-0.05516172453477486,0.043055350888413724,0.0012460236627664933,,0.04271760399157687,0.04205352043393251,-0.19587451615211515,0.09151713547241203,0.08432648867821868,0.03121203331476341,0.049264717657877544,0.06630870065138161,-0.005632325147296946,0.04452477201477567,0.00660308425755618,0.02126428038783379,0.04671710437654619,0.056205970662638105,0.04324993431786739,-0.031895062179767564,-0.15355025530341604,0.023529987530752194,-0.02045701439883585,0.0529355653625001,0.029393423198834867,0.05500598839317128,0.043583960554801404,0.05824382128481265,0.05557981480161045,0.03457166614861329,0.10732615765970621,0.060425522084016414
2012-01-08,-0.003564845665192884,0.07056679754978301,,0.05924856531038181,0.023364241775077232,0.044716821942358376,-0.0239255446079083,-0.02005539154112701,-0.05549287639956013,-0.007193337853124149,0.0773494538591426,0.042453413048537225,0.036671756911365705,0.029830475780553645,-0.007518825000828899,0.045306148634956855,-0.0076765459234935385,-0.04635720559022127,-0.0021905813798186458,-0.05923895683071967,0.010147929236524078,0.023197636552815926,0.08966817747566269,-0.05247174765063711,0.04153509154910395,0.12026484423922756,0.028637927679825204,-0.203598957227916,0.00173373355765305,0.07745337759545112,0.03820497076594531,-0.021403912154974947,0.12097981897126031,0.05455318693222733,-0.013853218539893852,0.10432521911230586,0.030684533337161923,-0.11149316198537562,-0.03244216260677302,0.058137483423207126,0.059824531447854934,,0.026671230453231054,-0.05888116986435499,,0.03844039411717759,0.10329067731912556,-0.0011785236702683832,0.0803701272289139,0.03538689227732128,-0.08246051537617571,0.07122759056686911,0.021616231788397222,-0.06377128974231461,-0.06627076846567537,0.009550604638038696,0.09024851982510906,-0.05057255164890506,0.0046382518915293325,0.07080635233077892,0.07816458804318027,0.035704523393043974,0.019927552942538895,0.010388961576354827,0.049932356549007295,0.015414220159027714,-0.05617025489431926,0.009434357792153403,-0.09544064088698079,0.05905040199676881,0.025878244193800803,0.10406354116339589,0.01153249555509639,-0.02974202633544243,-0.0051230074862975705,0.08963449986766303,-0.04365105665288205,0.19658432031620832,0.0031686433882551768,,0.0314576942057565,0.043352666383130956,-0.16276016480764888,0.08212111387920684,0.04795613101862006,0.02116854289359571,0.029808404887165185,0.06910001465451732,0.04610323595235455,0.023404691982171322,0.017604111957065793,0.07050586826190175,0.06089226611771714,-0.0017973156215722597,0.0414925907959387,-0.0888820829782091,-0.14277876574158954,-0.010281249647484003,-0.12429067582534437,0.07615054552364064,0.014116736385910045,0.05863477921846405,0.03557719585593455,0.010318341631629036,0.07272681279324766,0.011592440542514737,0.09883911979956528,0.04542395348478312
2012-01-15,-0.03457117009428812,0.09695061798809812,,0.02817153056081345,0.018381251330354065,0.060385907445180464,0.06584835689094914,0.0983181837652507,-0.015792123098167465,0.06334732962580869,0.23992505179770185,0.11498950664121521,0.09106893026496898,-0.002590576126944022,0.07132480334215385,0.08873481548838535,0.16631490913997826,0.13147635930782275,0.1614635320397495,-0.01045069807449961,0.09884486850422691,0.07345067883043033,0.08897450324828649,-0.03148179946744545,0.04863066343901323,0.1355196962714813,0.035913003914334496,-0.029960489369925902,0.06388279832953359,0.11556159784800446,0.050553961117898005,-0.01902693557891766,0.2032189014971495,0.14455966869883863,0.0940218875297596,0.08360806312491453,0.014177631481150588,-0.11457508151428941,0.007210783381081942,0.0594732652304264,0.1609568707517668,,0.06255574487389648,-0.029441472923297685,,0.1107257416697709,0.10338323111893288,0.030416342591478962,0.18686066903001075,-0.0015508086278943622,0.09379565209516283,0.07366575544482146,0.06559764611620933,-0.024316673866658256,-0.010335214625842859,0.07901584558052432,0.12499316568053764,-0.005089078289306048,0.014819662276190027,0.1261742463461224,0.14736307600895415,0.10244282722707343,-0.00669497200125635,0.01755884458250989,0.12090092542630959,-0.01466443130586681,0.15892409208090008,0.0148156966750288,-0.06542874298301404,0.16043324268020687,0.028914016224640626,0.2847171990171651,0.007422940302557635,0.10449234689347486,0.005521736163028201,0.08299689160341073,0.03154072149663145,0.301408618913805,0.04824585553708394,,0.07866069391472763,0.0790484603675754,-0.06392976543923679,0.042967066042463475,0.03779307936758425,0.010233243565369143,0.032652759761846006,0.11949516359458379,0.1249769238891667,0.0497576898659986,0.07204226403486391,0.18273914831895666,0.08547727004872785,0.01603229319252586,0.06076700972422788,-0.04666600796805609,-0.20588263063847223,-0.02434892025128166,-0.14190639735738309,0.07279526752368337,0.0328972783823005,0.11482059573549908,0.03330607551069109,0.016526729858908684,0.13078484744428698,0.0215608949374424,0.19126347620920736,0.05721355012626095
2012-01-22,0.12526780186372743,0.04121357370345757,,0.06892202817577653,0.003939670231535519,0.0442836873777126,0.058191202801132214,0.17116906493205764,0.07417643369143523,0.046390792727713404,0.2330937088745293,0.05804376999422356,0.024417226080624133,-0.06288205988251772,0.1340092894283169,0.09136107666013116,0.0763946426133737,0.16331298361973445,0.139994473650491,-0.02314033071643351,0.07834258031387353,0.06746147898321819,0.09417330501633447,-0.02677700883668166,-0.024828801743840945,0.09210130991288068,0.0027026706410371304,0.15269224385980174,0.0789007346630588,0.046297676112662334,-0.005690300808136151,0.12190987998133673,0.15520005797492642,0.10609226486881074,0.11600490591488599,0.04181879325997784,-0.027322754135562732,-0.14414135525683092,0.034733501375335596,0.06044739619336803,0.13956365580027486,,0.0753942496716613,-0.06637296442518537,,0.09467772400037999,0.049234295563482355,0.009980406693655297,0.19845094358871673,-0.07738885577899435,0.14790088666601964,0.055903722383011445,0.0427263535328577,0.02020086074021865,-0.02281930086097228,0.07802284156294004,0.10447088411885508,0.02869673907507675,-0.010819016856270292,0.11414064729315099,0.06469914462253024,0.0674741862421473,-0.026807249667657462,-0.02355940238615073,0.06741438751186113,-0.044943461015216624,0.25498075766661543,0.09127579788917517,-0.10398432160124216,0.1592828057537723,0.015751521288288828,0.23828944474977654,-0.03895251769033292,0.1543317511017901,-0.028230847450272822,0.1322339515555182,0.02598594742456317,0.3223269248663523,0.04893755423162194,,0.056843873657407507,0.016398728515028438,0.09907473105890707,-0.006956895341335034,0.0032014496834649186,0.001333582474626116,-0.055210457028425974,0.023629800530689415,0.10755619680038775,0.009765641259342317,0.05519366382956514,0.10966934559901986,0.057708393941870106,-0.01315807085309384,0.04054895505721623,-0.03004072669084845,-0.04771542709974086,-0.08531730821599393,-0.0265457370774973,0.01775762814568349,0.02619540850166846,0.0490550150615654,-0.018714207720943232,-0.012664171542395852,0.09436125297916709,0.016860027736378402,0.1279435464776011,0.026288509089201995
2012-01-29,0.4783512397124188,0.09929792979409413,,0.04700926817740658,-0.013162598331772912,0.02432695194458878,0.0846738622337262,0.23346052579479637,0.12102567416868304,0.05898704621877249,0.27090533720573173,0.022284690371829008,0.05059431528726943,-0.07766489177078428,0.10479850251506351,0.10557467249000574,0.15983615956704345,0.30891037429029433,0.2100554459438735,-0.010886832145207581,0.11414916330460922,0.07298486638185242,0.1048122475743587,-0.011515877353104553,0.0004530537244327171,0.11195651530037232,0.022999834166711253,0.13908463771493818,0.08200457466633804,0.03943865031975058,-0.023199003506408467,0.2502149417734292,0.1513649201160816,0.12888247287059418,0.12295498777354874,0.045610318756371004,-0.03798464399350632,-0.12717163520727093,0.04890006704968153,0.04857905119426831,0.13033680345055876,,0.10709519984218474,-0.04714368720932249,,0.06423486154652736,0.06065749713195334,-0.0019294990621641084,0.18421094704664842,-0.10765105725586022,0.2118670128156932,0.06514781974476103,0.06964278701253246,0.035159620930926394,-0.03460258609440503,0.0973698113085919,0.045567457478709716,0.08751456476019737,-0.0003050191755811227,0.11969559708664201,0.04077008194303833,0.07505399533184676,-0.036828451776624416,0.003297710454009284,0.052611664243558565,-0.058461482681091415,0.3802162816077632,0.11674380604111478,-0.06620449054466349,0.16984559607446803,-0.01648144611582758,0.2347727054196862,-0.05227012565484879,0.2070801315811619,-0.0021277962985593035,0.11863858085745793,0.05863058920142672,0.5802860505492795,0.0578554296930931,,0.04943805033991433,-0.011557399016998815,0.10477971318838941,-0.00950629158884686,-0.007421135731944251,-0.02884027719158233,-0.039241067436743826,0.02984870797959882,0.13207669742292083,0.022502622773468595,0.05495209364746012,0.2109764804281311,0.039211977006562204,-0.027818966993390593,-0.017018383442717777,-0.02310761682280038,0.026603794131565994,-0.09337395407858473,0.20182622611986556,0.0066861920526215535,0.038200760463403594,0.029504917550857268,-0.004739073474861133,-0.06237387032783648,0.07140924454553188,0.015772283551803934,0.09204240538559016,0.012544890911266648
2012-02-05,0.5431543587220855,0.0845780141089909,,0.016448907598413776,-0.006923979568180361,0.011414408084990502,0.14341226030787446,0.265334794597317,0.027385611363808238,0.07922965125751036,0.23792061363793393,0.0766685370856206,0.051728738451483736,-0.058982327770942256,0.12904018898739578,0.12061292721601413,0.16139881119963606,0.2854413962744293,0.17828692477289643,0.05698092210700523,0.13916933443933832,-0.0013768270943241845,0.09497853787469346,0.1557247285064327,0.01832405075658672,0.0885053408071208,0.08686401141110078,0.20537330420922784,0.06370968997608095,0.05205066332441266,-0.026285894257151554,0.30614032962023785,0.11983332569275751,0.07150096352267354,0.14955438235988439,0.002252342306984012,-0.00512731682238643,-0.022103232187403066,0.07301132537909982,0.05394527812677197,0.09213729885850208,,0.10062355304478654,0.04338608247187281,,0.04845032581534925,0.019645473891717558,-0.005505009454649379,0.13298592705592904,-0.0862089177526677,0.22958782426892022,0.04459286622275638,0.09600205274563933,0.05903167376964191,0.061621649402653134,0.06529399354423493,0.0289876699235454,0.1124534819597045,0.012416988855012079,0.0793462059483887,0.03206207225671487,0.08164876298272628,-0.012407894132690167,-0.011224707086756602,0.06732847159442024,-0.009321395925038889,0.3553406531778922,0.16416066462261636,0.12947042950249532,0.1295456980497498,-0.0058817522835799,0.2554986871993181,0.0041693190779525935,0.24754554867303913,0.03240011983178981,0.07304047858917251,0.025860147364528352,0.38197506253902347,0.054706288355221844,,0.07241732381913923,-0.05831058039262871,0.08007116451753893,0.008487833014136914,-0.00696877956574804,-0.0476619907694813,-0.005985608430935763,0.04320510941588118,0.13048776006113139,0.06624720982528842,0.0836521984707046,0.24600955391605606,0.033673250603714955,0.006422908336165545,0.009056077982837696,0.06313247355797058,0.14631628922650686,-0.04736407202424564,0.3157042333294231,-0.028246447416935716,0.04288809233293467,0.05093304592399894,0.06086407075348177,-0.012866223571199598,0.060871989109839486,0.05008066364189956,0.113215735325225,-0.0023523529121147746
