Date,AGM,AUD,CASH,CHS,FOR,PRO,PX,SD,SENS,STAR,WTI,INTL
2012-01-03,,,,,,,,,,,,
2012-01-04,-0.010351575051110284,0.02083401751603886,0.0,-0.0017922860778583072,-0.008288228186665414,0.0,,,,-0.03324885545138523,-0.02724965426191206,
2012-01-05,-0.004941078329979032,0.008797833516901221,0.006308815920751165,-0.015363726275610112,0.0246614042198261,-0.005412728042532233,,,,0.010619562115907755,-0.010645535043602994,
2012-01-06,-0.005519051234120553,0.017366490706016702,-0.0235454270094968,-0.027702628182196154,-0.06183553743650538,0.012137728655899238,,,,0.04138510020263775,-0.021637721659893305,
2012-01-09,-0.003325679228790346,0.008571679952655176,0.010886927828871906,0.0,-0.037919263331554376,-0.019628377034771383,,,,0.05424498778243714,0.006634895147171083,
2012-01-10,0.00719207968130986,0.036316692165501374,0.018928062626454967,0.0037381977941697286,0.031252546541767234,0.012903376421404378,,,,0.006379830948979093,0.019645076549741347,
2012-01-11,0.02019207083695873,-0.012422499852873026,0.012422422698862734,0.0027946257948903153,0.014608511311195116,0.006725000613367005,,,,0.029759225982323168,-0.02627997169691243,
2012-01-12,0.01607723525186655,0.0013879316334917124,0.0,0.023898170058894497,0.00787921905636857,0.01066675763137992,,,,0.04082213338178908,-0.002857279843554661,
2012-01-13,0.014252072708306862,0.030056817094433086,0.003081740814877776,0.006337926652864034,-0.005903602142189879,0.022296015562380145,,,,-0.0014827909308696707,-0.03543215338286121,
2012-01-17,-0.01372040229930338,-0.0013467324413718451,-0.02618596755651459,-0.008156165450206476,-0.017253263686006992,0.014805519528189759,,,,0.02201130634864845,0.012276008967003982,
2012-01-18,0.016859805630260905,0.039635268180266525,0.02618596755651459,0.04013042995133187,0.02250261464478953,0.06673259502578732,,,,0.005788699122976304,0.029336271730522334,
2012-01-19,-0.008394470711741597,0.0566545263848921,0.0,0.023326916358662242,0.03346518584208091,-0.010817431912876874,,,,-0.0014439395902681174,0.009433968030204465,
2012-01-20,0.02702894195763994,-0.013555277077315075,0.000615111976841165,0.009350015620300134,0.010075642307076471,0.015587859926280423,,,,0.018611885949544993,-0.007540041007949583,
2012-01-23,-0.007721942900231316,-0.006222893882672498,0.0,-0.009350015620300134,0.00250312782795703,-0.017402119847793607,,,,0.0028327348867993596,0.015023654994223534,
2012-01-24,0.02651889188263601,-0.0012491553158107127,0.0,-0.010300288652661749,0.012422567093584025,0.0,,,,0.0014134774464305,0.0018622863319199823,
2012-01-25,-0.008085066201142688,0.0,0.10166394860695571,-0.008665499222353823,0.01592185029421156,0.013826462468578438,,,,0.0070371972757379275,0.029332893243648073,
2012-01-26,0.0045555143222313355,-0.0012508577002889876,0.008849385963772827,-0.0017421025297470472,-0.019632514601856776,-0.001792691681835823,,,,0.0069881701865925905,-0.0405585826672028,
2012-01-27,0.012048317657430196,-0.015132626704224439,-0.011074045238109953,-0.0043686367893593925,0.018416797087569936,-0.005998726666547771,,,,0.011080538663597705,0.01910159149141899,
2012-01-30,-0.038661778273739955,0.0012697763051612299,-0.01797817291654802,0.0,-0.03907474435068892,-0.012106731252006231,,,,-0.032193281478895,0.0027650097733888934,
2012-01-31,0.006204409427856383,-0.02051349200974162,0.006216703874089902,0.0017496108354597695,0.0069335074459693224,-0.012255102316681477,,,,-0.007137658064303887,-0.005537585633641484,
2012-02-01,0.020409051188453375,0.021781728936841604,0.018420654363636713,0.020761856088970188,0.016817615467854985,0.020745110353252993,,,,0.001431613124731168,-0.011636253390677531,
2012-02-02,0.0015139468622074048,0.011342329386053063,-0.017857688983095255,-0.02338798451976043,0.01653933895115145,0.01676690116796209,,,,0.011379942846108992,-0.0217708610501961,
2012-02-03,0.07572766295945854,0.0369044543112782,0.028858725212110636,0.02338798451976043,0.02874458112275491,0.08369031164366181,,,,0.04966527981582547,0.038944700074515115,
2012-02-06,0.004664359266558282,-0.0072727257909916965,0.0,-0.014661989531459252,0.0029472014619469356,-0.027125924601682616,,,,0.0040297690422665955,0.049819470658331255,
2012-02-07,-0.005600011872692878,-0.008552253504620966,0.011963107530344352,0.012948360192470698,-0.005311322855424017,-0.005627498490010652,,,,-0.002684659556530189,0.05990344435130934,
2012-02-08,-0.0037504470979019544,0.023045395463381135,0.0,-0.006885032812841363,-0.002369610581985704,0.008988816381188425,,,,-0.004040407205331276,-0.01831110169764294,
2012-02-09,-0.016576052734500024,-0.030434626266329978,0.0,-0.00519486771971156,-0.006545730503793479,-0.0005593466737838781,,,,-0.013587206482971625,-0.013105172579999547,
2012-02-10,-0.02612639178021059,-0.021237343621469007,0.0,0.03998868056389071,-0.02784677945532188,0.08882840391249491,,,,-0.049063875002085755,-0.024118330697932677,
2012-02-13,0.020858982728412467,0.011299396510762172,-0.021306275334075586,0.031201126771355447,0.01824863458418191,0.047008586082118775,,,,0.042200482961185504,0.018142876543180808,
2012-02-14,-0.03467968927716614,-0.025285773797285138,0.07395010173803218,0.006446532177068143,-0.029359878324550337,-0.0614493053954126,,,,-0.035042081272820935,-0.009894638672627298,
2012-02-15,-0.01502274324749342,-0.048534120976232,0.04805725390535365,0.014354041170610898,-0.000620939391196007,-0.03166493509810975,,,,-0.0028572451456467807,-0.01480858018094322,
2012-02-16,0.037142057018388464,0.01600048935554832,-0.022739402946244658,-0.004761653545287459,0.03539111954232155,0.03477694314769009,,,,0.005706044939572719,0.028975014332474736,
2012-02-17,0.004366018400297378,-0.010638371690057546,0.04879039599954771,0.03594127504756628,0.004784693483860458,-0.045558656945106524,,,,-0.014326783339539961,0.01858176290316793,
2012-02-21,-0.01757906891163108,-0.05213809053080176,0.046519645950480415,-0.017028104917126807,-0.005984481130611563,0.0043266655148834765,,,,0.0028817934406566437,0.005840474918006766,
2012-02-22,-0.006424040526644692,-0.00990796456552423,-0.046519645950480415,0.1538158958605842,-0.01817125909760664,-0.002702035910374434,,,,-0.03812755297138648,0.0016625896272213225,
2012-02-23,0.022549603285029196,0.07532615292306222,0.02353015978492201,0.00467443913239185,0.013960744917782542,0.02564240709679133,,,,0.04672374307634386,0.028251760770449774,
2012-02-24,-0.02056893435497331,-0.024033013723999685,0.020258567087716894,-0.011390329995710324,-0.003623160027650396,-0.027809201449210175,,,,-0.005722677539677257,0.07988716764172343,
